GEO.id,GEO.id2,GEO.display-label,HC03_VC81,HC03_VC82,HC03_VC83,HC03_VC84,HC03_VC85,HC03_VC86,HC03_VC87,HC03_VC88,HC03_VC89,HC03_VC90,HC03_VC91,HC03_VC92,HC03_VC93,HC03_VC94,HC03_VC95,HC03_VC96
8600000US75034,75034,ZCTA5 75034,71123,13.4,9.3,0.5,0.7,2.9,86.6,67.9,6.9,0.6,8.3,0.0,0.2,2.5,0.1,2.5
8600000US75035,75035,ZCTA5 75035,48691,13.2,7.4,0.4,0.1,5.2,86.8,64.7,8.3,0.2,10.1,0.0,0.6,3.0,0.1,2.9
8600000US75038,75038,ZCTA5 75038,27393,20.3,12.8,1.7,0.1,5.8,79.7,25.8,22.9,0.0,27.6,0.1,0.3,2.9,1.0,1.9
8600000US75039,75039,ZCTA5 75039,10932,12.1,8.0,1.8,0.0,2.3,87.9,48.0,9.9,0.6,26.6,0.0,0.5,2.3,0.1,2.2
8600000US75040,75040,ZCTA5 75040,59244,43.1,36.9,0.6,0.3,5.3,56.9,27.4,13.1,0.1,11.1,0.1,0.0,5.1,0.0,5.1
8600000US75041,75041,ZCTA5 75041,29793,57.4,44.8,0.6,0.3,11.6,42.6,29.6,6.2,0.2,2.9,0.0,0.7,2.9,0.0,2.9
8600000US75042,75042,ZCTA5 75042,39193,54.0,49.4,0.5,0.0,4.1,46.0,21.8,8.9,0.1,11.3,0.0,0.5,3.4,0.0,3.4
8600000US75043,75043,ZCTA5 75043,57596,27.6,21.3,0.5,0.1,5.7,72.4,39.1,23.0,0.4,6.6,0.2,0.5,2.7,0.3,2.3
8600000US75044,75044,ZCTA5 75044,42012,21.3,14.3,0.4,0.2,6.3,78.7,46.6,8.9,0.1,17.3,0.0,0.0,5.7,0.1,5.7
8600000US75048,75048,ZCTA5 75048,20215,18.0,10.2,0.3,1.0,6.6,82.0,63.0,8.3,0.1,9.0,0.0,0.0,1.5,0.2,1.4
8600000US75050,75050,ZCTA5 75050,39994,50.7,45.6,0.6,0.2,4.3,49.3,33.7,11.8,0.4,2.3,0.0,0.2,0.8,0.1,0.7
8600000US75051,75051,ZCTA5 75051,40023,58.8,53.9,0.5,0.2,4.3,41.2,24.0,13.3,0.2,2.5,0.0,0.0,1.1,0.1,1.0
8600000US75052,75052,ZCTA5 75052,89829,33.7,28.8,1.2,0.2,3.6,66.3,30.1,24.6,0.3,9.6,0.1,0.3,1.2,0.0,1.2
8600000US75054,75054,ZCTA5 75054,4769,20.1,13.8,2.9,0.0,3.4,79.9,46.0,21.1,0.0,9.2,0.0,0.6,2.9,0.0,2.9
8600000US75056,75056,ZCTA5 75056,48266,18.6,13.0,0.2,0.2,5.2,81.4,60.9,4.8,0.4,12.0,0.1,0.2,3.0,0.0,3.0
8600000US75057,75057,ZCTA5 75057,13194,45.3,41.3,0.6,0.1,3.3,54.7,39.7,7.2,0.3,2.7,0.2,0.0,4.5,0.1,4.4
8600000US75058,75058,ZCTA5 75058,3145,16.6,15.8,0.0,0.0,0.8,83.4,81.2,1.2,0.0,0.5,0.3,0.0,0.2,0.0,0.2
8600000US75060,75060,ZCTA5 75060,46617,56.4,43.5,0.1,0.1,12.7,43.6,31.8,5.1,0.2,5.3,0.0,0.5,0.7,0.2,0.5
8600000US75061,75061,ZCTA5 75061,52243,64.4,43.9,0.5,0.3,19.7,35.6,23.4,8.1,0.1,3.2,0.0,0.2,0.7,0.0,0.6
8600000US75062,75062,ZCTA5 75062,46027,44.2,31.3,0.8,0.5,11.7,55.8,34.7,12.0,0.2,7.2,0.0,0.2,1.5,0.1,1.4
8600000US75063,75063,ZCTA5 75063,35443,8.7,6.1,0.6,0.1,2.0,91.3,32.7,16.8,0.6,38.1,0.1,0.6,2.5,0.2,2.3
8600000US75065,75065,ZCTA5 75065,11029,15.7,10.9,0.2,0.0,4.6,84.3,75.5,1.8,0.4,3.1,0.0,0.2,3.3,0.0,3.3
8600000US75067,75067,ZCTA5 75067,60477,31.1,26.8,1.1,0.2,2.9,68.9,46.8,10.5,0.1,8.3,0.1,0.0,3.1,0.2,2.9
8600000US75068,75068,ZCTA5 75068,36021,23.5,15.5,0.5,0.2,7.3,76.5,54.7,14.9,0.2,2.5,0.0,1.6,2.5,0.2,2.3
8600000US75069,75069,ZCTA5 75069,34635,36.4,33.8,0.3,0.1,2.2,63.6,51.6,9.2,0.1,1.2,0.0,0.4,1.1,0.0,1.1
8600000US75070,75070,ZCTA5 75070,74753,9.8,6.7,0.3,0.4,2.4,90.2,72.1,8.7,0.5,6.9,0.0,0.3,1.7,0.0,1.7
8600000US75071,75071,ZCTA5 75071,36928,15.7,13.0,0.9,0.2,1.5,84.3,68.1,11.1,0.4,3.2,0.0,0.1,1.3,0.1,1.1
8600000US75074,75074,ZCTA5 75074,45573,38.8,30.3,0.6,0.0,7.8,61.2,41.6,10.0,0.1,8.1,0.1,0.0,1.4,0.1,1.3
8600000US75075,75075,ZCTA5 75075,33529,15.8,12.1,0.2,0.1,3.4,84.2,67.9,5.4,0.2,8.9,0.1,0.0,1.7,0.2,1.5
8600000US75076,75076,ZCTA5 75076,7666,4.1,2.0,0.0,0.0,2.1,95.9,91.7,0.6,1.8,0.4,0.2,0.0,1.1,0.0,1.1
8600000US75077,75077,ZCTA5 75077,36773,10.5,8.6,0.6,0.1,1.3,89.5,77.6,4.8,0.3,4.7,0.1,0.0,2.1,0.0,2.1
8600000US75078,75078,ZCTA5 75078,10823,8.2,6.8,0.1,0.0,1.4,91.8,84.1,4.2,0.2,2.6,0.0,0.1,0.5,0.0,0.5
8600000US75080,75080,ZCTA5 75080,44601,23.1,17.9,0.1,0.1,5.0,76.9,60.7,4.0,0.1,9.8,0.4,0.3,1.5,0.0,1.5
8600000US75081,75081,ZCTA5 75081,34138,13.2,9.8,0.5,0.0,2.9,86.8,55.0,11.2,0.4,17.5,0.1,0.0,2.5,0.0,2.5
8600000US75082,75082,ZCTA5 75082,21336,8.7,6.1,0.2,0.3,2.1,91.3,60.3,6.6,0.4,21.4,0.0,0.1,2.4,0.1,2.3
8600000US75087,75087,ZCTA5 75087,29292,11.3,8.8,0.2,0.0,2.3,88.7,78.3,3.7,0.3,2.7,1.1,0.2,2.3,0.0,2.3
8600000US75088,75088,ZCTA5 75088,25394,17.0,13.0,1.0,0.1,2.9,83.0,62.7,12.9,0.1,5.1,0.0,0.0,2.1,0.9,1.2
8600000US75089,75089,ZCTA5 75089,29539,17.1,11.1,1.1,0.0,5.0,82.9,60.7,15.5,0.2,5.5,0.1,0.0,0.9,0.0,0.9
8600000US75090,75090,ZCTA5 75090,23298,22.4,18.2,0.8,0.0,3.3,77.6,60.4,13.3,0.4,1.2,0.0,0.0,2.2,0.0,2.2
8600000US75092,75092,ZCTA5 75092,22803,12.0,10.2,0.0,0.2,1.6,88.0,76.6,5.6,1.8,1.6,0.1,0.0,2.4,0.4,2.0
8600000US75093,75093,ZCTA5 75093,46690,7.7,4.4,0.3,0.6,2.3,92.3,68.1,4.2,0.3,16.5,0.2,0.4,2.7,0.2,2.5
8600000US75094,75094,ZCTA5 75094,20029,7.1,4.2,0.0,0.0,2.9,92.9,49.6,10.6,1.4,28.4,0.0,0.5,2.4,0.0,2.4
8600000US75098,75098,ZCTA5 75098,46887,14.8,11.9,0.6,0.3,1.8,85.2,66.3,10.0,0.5,6.2,0.2,0.2,1.8,0.1,1.7
8600000US75101,75101,ZCTA5 75101,589,62.8,61.5,0.0,0.0,1.4,37.2,21.6,11.9,1.2,0.0,0.0,0.0,2.5,0.0,2.5
8600000US75102,75102,ZCTA5 75102,1118,2.7,2.7,0.0,0.0,0.0,97.3,90.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75103,75103,ZCTA5 75103,13526,7.9,6.8,0.1,0.0,1.0,92.1,89.1,1.5,0.8,0.1,0.0,0.1,0.7,0.0,0.6
8600000US75104,75104,ZCTA5 75104,45349,16.6,14.5,0.4,0.0,1.6,83.4,27.2,51.8,0.2,2.5,0.0,0.2,1.5,0.1,1.5
8600000US75105,75105,ZCTA5 75105,283,0.0,0.0,0.0,0.0,0.0,100.0,97.9,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75109,75109,ZCTA5 75109,4330,7.9,6.9,0.0,0.0,0.9,92.1,86.0,4.6,0.0,0.1,0.0,0.0,1.3,0.0,1.3
8600000US75110,75110,ZCTA5 75110,27458,30.3,28.0,0.4,0.0,2.0,69.7,48.7,18.8,0.2,1.0,0.0,0.0,0.9,0.0,0.9
8600000US75114,75114,ZCTA5 75114,4467,8.7,8.0,0.0,0.0,0.7,91.3,82.4,5.4,0.1,0.4,0.0,0.0,3.0,0.0,3.0
8600000US75115,75115,ZCTA5 75115,48860,9.7,8.0,0.1,0.0,1.5,90.3,19.5,67.9,0.5,0.6,0.1,0.2,1.5,0.2,1.2
8600000US75116,75116,ZCTA5 75116,19635,45.2,39.6,0.1,0.0,5.5,54.8,33.1,19.7,0.1,0.7,0.0,0.2,1.1,0.0,1.0
8600000US75117,75117,ZCTA5 75117,3205,7.8,7.0,0.0,0.0,0.8,92.2,85.0,5.1,0.2,0.9,0.0,0.0,1.0,0.0,1.0
8600000US75119,75119,ZCTA5 75119,25687,33.0,32.3,0.0,0.0,0.7,67.0,53.0,11.7,0.2,0.3,0.0,0.0,1.8,0.0,1.8
8600000US75124,75124,ZCTA5 75124,4160,11.2,11.2,0.0,0.0,0.0,88.8,86.4,0.6,0.2,0.8,0.0,0.0,0.7,0.0,0.7
8600000US75125,75125,ZCTA5 75125,6904,37.7,37.0,0.0,0.0,0.7,62.3,44.0,12.5,0.0,1.8,0.1,0.0,3.9,0.0,3.9
8600000US75126,75126,ZCTA5 75126,31825,15.7,13.1,0.8,0.0,1.9,84.3,70.6,10.5,0.0,0.4,0.6,0.0,2.2,0.0,2.2
8600000US75127,75127,ZCTA5 75127,1629,6.3,6.0,0.0,0.0,0.4,93.7,90.2,0.1,2.0,0.0,0.0,0.0,1.4,0.0,1.4
8600000US75132,75132,ZCTA5 75132,391,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75134,75134,ZCTA5 75134,20153,19.5,16.9,0.0,0.0,2.6,80.5,12.2,66.1,0.3,0.2,0.0,0.6,1.1,0.0,1.1
8600000US75135,75135,ZCTA5 75135,4944,10.0,8.0,0.0,0.0,2.0,90.0,84.3,4.2,1.0,0.3,0.0,0.0,0.3,0.0,0.3
8600000US75137,75137,ZCTA5 75137,18955,26.0,24.1,0.2,0.0,1.8,74.0,33.4,36.9,0.0,2.7,0.0,0.0,0.9,0.1,0.9
8600000US75140,75140,ZCTA5 75140,6811,10.8,10.0,0.0,0.0,0.8,89.2,83.6,0.1,0.5,0.2,2.4,0.0,2.4,0.2,2.1
8600000US75141,75141,ZCTA5 75141,5258,31.7,30.3,0.1,0.4,0.9,68.3,24.2,42.3,0.2,0.0,0.9,0.0,0.7,0.0,0.7
8600000US75142,75142,ZCTA5 75142,18920,23.1,22.4,0.0,0.0,0.7,76.9,71.1,3.9,0.2,0.3,0.0,0.0,1.4,0.0,1.4
8600000US75143,75143,ZCTA5 75143,16073,8.4,8.3,0.0,0.1,0.1,91.6,87.7,1.9,1.2,0.3,0.0,0.0,0.6,0.0,0.5
8600000US75144,75144,ZCTA5 75144,3394,10.4,9.6,0.0,0.0,0.8,89.6,58.6,27.6,0.5,0.3,0.0,0.0,2.5,0.0,2.5
8600000US75146,75146,ZCTA5 75146,17432,19.1,18.3,0.3,0.0,0.5,80.9,17.4,62.7,0.1,0.0,0.0,0.4,0.3,0.0,0.3
8600000US75147,75147,ZCTA5 75147,7897,8.9,8.8,0.0,0.0,0.0,91.1,88.2,1.7,0.5,0.7,0.0,0.0,0.1,0.0,0.1
8600000US75148,75148,ZCTA5 75148,6706,7.8,7.6,0.0,0.0,0.2,92.2,84.2,7.1,0.0,0.5,0.0,0.0,0.5,0.0,0.5
8600000US75149,75149,ZCTA5 75149,56253,34.2,29.8,0.3,0.0,4.1,65.8,38.9,23.8,0.2,2.2,0.0,0.1,0.4,0.0,0.4
8600000US75150,75150,ZCTA5 75150,58538,32.8,28.1,0.6,0.0,4.1,67.2,45.4,16.6,0.1,3.0,0.0,0.5,1.6,0.0,1.6
8600000US75152,75152,ZCTA5 75152,5577,39.0,38.4,0.1,0.0,0.5,61.0,58.7,0.8,0.1,0.0,0.0,0.0,1.3,0.0,1.3
8600000US75153,75153,ZCTA5 75153,665,18.5,18.5,0.0,0.0,0.0,81.5,56.8,14.6,6.0,0.0,0.0,0.0,4.1,0.0,4.1
8600000US75154,75154,ZCTA5 75154,35067,23.1,20.9,0.2,0.0,2.0,76.9,51.7,22.6,0.4,0.7,0.0,0.0,1.5,0.0,1.5
8600000US75155,75155,ZCTA5 75155,2673,37.9,33.9,0.4,0.6,3.1,62.1,59.8,1.9,0.0,0.0,0.0,0.0,0.4,0.2,0.2
8600000US75156,75156,ZCTA5 75156,14538,8.5,7.3,0.4,0.0,0.7,91.5,87.4,1.4,0.6,0.0,0.0,0.4,1.8,0.0,1.8
8600000US75157,75157,ZCTA5 75157,382,1.8,1.3,0.0,0.0,0.5,98.2,51.8,40.1,0.0,1.0,0.0,0.0,5.2,0.0,5.2
8600000US75158,75158,ZCTA5 75158,4359,7.3,5.5,0.0,0.0,1.8,92.7,89.7,0.6,0.1,0.2,0.0,0.0,2.1,0.0,2.1
8600000US75159,75159,ZCTA5 75159,18322,23.2,22.0,0.2,0.2,0.8,76.8,59.2,15.2,0.3,0.6,0.0,0.0,1.5,0.0,1.5
8600000US75160,75160,ZCTA5 75160,23102,26.5,25.1,0.2,0.0,1.2,73.5,50.8,18.2,0.6,1.0,0.0,0.1,2.8,0.0,2.8
8600000US75161,75161,ZCTA5 75161,6859,8.8,5.9,2.4,0.0,0.5,91.2,72.4,8.6,0.6,3.3,0.0,0.0,6.4,0.0,6.4
8600000US75163,75163,ZCTA5 75163,1899,1.9,1.9,0.0,0.0,0.0,98.1,91.6,6.1,0.3,0.0,0.0,0.0,0.1,0.0,0.1
8600000US75164,75164,ZCTA5 75164,457,13.1,13.1,0.0,0.0,0.0,86.9,83.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75165,75165,ZCTA5 75165,38251,23.3,21.4,0.7,0.1,1.2,76.7,64.0,10.8,0.3,0.6,0.0,0.1,0.9,0.0,0.9
8600000US75166,75166,ZCTA5 75166,3381,5.9,4.6,0.0,0.0,1.3,94.1,75.2,14.4,0.0,2.4,0.0,0.0,2.1,0.0,2.1
8600000US75167,75167,ZCTA5 75167,9842,16.9,15.0,0.0,0.0,1.9,83.1,77.7,3.3,0.7,0.6,0.0,0.0,0.8,0.4,0.4
8600000US75169,75169,ZCTA5 75169,14813,7.1,6.2,0.2,0.3,0.3,92.9,87.1,4.1,0.7,0.2,0.0,0.1,0.8,0.0,0.8
8600000US75172,75172,ZCTA5 75172,3965,47.8,44.8,0.9,0.1,2.1,52.2,25.5,25.7,0.1,0.1,0.0,0.3,0.5,0.0,0.5
8600000US75173,75173,ZCTA5 75173,5175,18.0,17.7,0.3,0.0,0.1,82.0,74.1,2.8,0.4,0.4,1.0,0.0,3.2,0.0,3.2
8600000US75180,75180,ZCTA5 75180,22861,47.7,42.6,0.0,0.0,5.1,52.3,28.1,22.7,0.0,0.3,0.0,0.0,1.1,0.2,0.9
8600000US75181,75181,ZCTA5 75181,26498,27.7,24.9,0.5,0.0,2.2,72.3,32.8,32.0,0.3,5.1,0.0,0.8,1.3,0.0,1.3
8600000US75182,75182,ZCTA5 75182,5085,7.3,3.7,1.7,0.0,1.9,92.7,68.7,1.0,0.2,20.8,0.0,0.0,2.0,0.8,1.2
8600000US75189,75189,ZCTA5 75189,20634,19.5,15.2,0.2,0.2,3.9,80.5,73.6,3.5,0.8,1.2,0.2,0.0,1.3,0.0,1.3
8600000US75201,75201,ZCTA5 75201,9331,13.5,8.3,0.9,0.2,4.1,86.5,60.2,10.4,0.2,6.8,0.5,0.3,8.2,0.1,8.0
8600000US75202,75202,ZCTA5 75202,2005,10.3,8.7,0.0,0.0,1.6,89.7,51.2,20.3,0.0,8.0,0.0,0.0,10.2,0.0,10.2
8600000US75203,75203,ZCTA5 75203,16232,57.7,53.3,0.1,0.0,4.3,42.3,3.9,36.8,0.0,0.5,0.0,0.1,0.8,0.0,0.8
8600000US75204,75204,ZCTA5 75204,26207,30.7,24.4,0.4,0.6,5.3,69.3,48.2,13.7,0.3,4.8,0.0,0.0,2.3,0.0,2.3
8600000US75205,75205,ZCTA5 75205,24116,8.5,6.1,0.6,0.1,1.6,91.5,84.3,0.7,0.3,4.2,0.0,0.1,1.9,0.2,1.8
8600000US75206,75206,ZCTA5 75206,36320,28.9,23.9,0.5,0.2,4.3,71.1,59.9,5.2,0.3,4.1,0.0,0.0,1.7,0.0,1.7
8600000US75207,75207,ZCTA5 75207,9738,18.2,14.8,0.8,0.4,2.2,81.8,33.3,45.9,0.6,0.5,0.0,0.0,1.5,0.0,1.5
8600000US75208,75208,ZCTA5 75208,32077,73.5,70.9,0.1,0.0,2.6,26.5,22.4,3.0,0.2,0.5,0.0,0.0,0.3,0.0,0.3
8600000US75209,75209,ZCTA5 75209,14971,22.3,20.7,0.2,0.4,1.1,77.7,53.4,15.4,0.0,2.4,0.1,0.5,5.9,0.5,5.4
8600000US75210,75210,ZCTA5 75210,5927,24.2,15.5,0.0,0.0,8.7,75.8,1.9,73.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75211,75211,ZCTA5 75211,73775,82.4,75.8,0.1,0.2,6.2,17.6,11.0,5.5,0.2,0.6,0.0,0.1,0.3,0.0,0.3
8600000US75212,75212,ZCTA5 75212,24997,66.7,59.7,0.4,0.2,6.4,33.3,4.5,25.5,0.1,1.0,0.1,0.1,2.0,0.0,2.0
8600000US75214,75214,ZCTA5 75214,32293,20.5,18.0,0.2,0.2,2.1,79.5,70.5,5.1,0.4,1.8,0.0,0.3,1.3,0.1,1.2
8600000US75215,75215,ZCTA5 75215,14430,5.0,4.2,0.3,0.2,0.4,95.0,7.9,86.7,0.1,0.1,0.0,0.0,0.2,0.0,0.2
8600000US75216,75216,ZCTA5 75216,47558,30.6,29.0,0.0,0.0,1.6,69.4,2.1,66.7,0.0,0.0,0.1,0.0,0.4,0.0,0.4
8600000US75217,75217,ZCTA5 75217,82842,64.6,60.0,0.5,0.2,3.9,35.4,7.6,27.1,0.0,0.1,0.0,0.2,0.4,0.0,0.4
8600000US75218,75218,ZCTA5 75218,22103,23.9,19.8,0.3,0.1,3.6,76.1,69.0,5.1,0.2,1.0,0.0,0.0,0.8,0.1,0.8
8600000US75219,75219,ZCTA5 75219,20965,32.7,28.7,0.3,0.4,3.4,67.3,49.4,5.5,0.0,8.0,0.0,0.1,4.3,0.2,4.1
8600000US75220,75220,ZCTA5 75220,43459,75.4,65.2,0.5,0.3,9.4,24.6,19.1,3.7,0.1,1.0,0.0,0.2,0.6,0.0,0.6
8600000US75223,75223,ZCTA5 75223,13191,73.1,70.7,0.1,0.3,2.0,26.9,13.9,10.9,0.3,0.4,0.4,0.4,0.5,0.0,0.5
8600000US75224,75224,ZCTA5 75224,33942,62.6,60.0,0.3,0.1,2.2,37.4,9.3,25.8,0.5,1.1,0.0,0.0,0.6,0.0,0.6
8600000US75225,75225,ZCTA5 75225,20047,3.5,2.8,0.0,0.4,0.3,96.5,93.3,0.2,0.0,2.2,0.0,0.0,0.8,0.0,0.8
8600000US75226,75226,ZCTA5 75226,2811,39.3,35.9,0.0,0.3,3.2,60.7,35.6,16.7,0.2,5.3,0.0,0.1,2.7,0.0,2.7
8600000US75227,75227,ZCTA5 75227,56150,58.7,54.2,0.3,0.6,3.5,41.3,9.5,30.0,0.0,1.0,0.0,0.2,0.6,0.1,0.5
8600000US75228,75228,ZCTA5 75228,68605,48.2,42.8,0.3,0.1,5.0,51.8,24.7,21.3,0.1,3.8,0.0,0.3,1.4,0.0,1.4
8600000US75229,75229,ZCTA5 75229,32820,41.3,31.1,0.4,0.0,9.8,58.7,52.4,2.8,0.1,2.9,0.0,0.0,0.5,0.0,0.5
8600000US75230,75230,ZCTA5 75230,26717,18.4,14.0,0.2,0.6,3.7,81.6,70.3,6.5,0.2,3.4,0.0,0.3,1.0,0.0,1.0
8600000US75231,75231,ZCTA5 75231,34306,39.7,33.7,0.2,0.2,5.7,60.3,31.1,22.7,0.5,4.6,0.1,0.4,0.9,0.1,0.8
8600000US75232,75232,ZCTA5 75232,26426,20.5,17.9,0.1,0.1,2.4,79.5,5.6,72.8,0.0,0.1,0.0,0.0,0.9,0.0,0.9
8600000US75233,75233,ZCTA5 75233,14633,53.6,47.6,1.1,0.0,4.8,46.4,12.5,32.6,0.2,0.1,0.0,0.0,1.0,0.5,0.6
8600000US75234,75234,ZCTA5 75234,28726,44.6,35.9,0.3,0.0,8.4,55.4,47.0,3.7,0.7,2.8,0.0,0.2,0.9,0.0,0.9
8600000US75235,75235,ZCTA5 75235,19334,65.9,61.4,0.4,0.0,4.1,34.1,13.9,9.6,0.0,6.4,0.0,0.0,4.2,0.0,4.2
8600000US75236,75236,ZCTA5 75236,15081,40.5,35.2,0.0,0.0,5.3,59.5,15.8,40.3,0.1,3.1,0.0,0.0,0.3,0.0,0.3
8600000US75237,75237,ZCTA5 75237,17952,11.9,10.7,0.2,0.2,0.8,88.1,5.0,81.0,0.0,0.5,0.0,0.1,1.5,0.0,1.5
8600000US75238,75238,ZCTA5 75238,29853,30.6,24.8,0.5,0.1,5.2,69.4,49.8,16.3,0.1,2.3,0.0,0.0,0.8,0.2,0.7
8600000US75240,75240,ZCTA5 75240,25813,60.4,48.9,0.3,0.1,11.2,39.6,24.9,10.1,0.0,2.8,0.0,0.6,1.2,0.0,1.2
8600000US75241,75241,ZCTA5 75241,28162,7.8,6.7,0.1,0.0,1.0,92.2,2.1,89.4,0.0,0.1,0.0,0.0,0.6,0.0,0.5
8600000US75243,75243,ZCTA5 75243,55747,24.6,20.7,0.5,0.1,3.3,75.4,25.9,40.9,0.1,7.1,0.0,0.4,1.0,0.2,0.9
8600000US75244,75244,ZCTA5 75244,13247,24.6,20.9,0.3,0.2,3.2,75.4,57.3,8.3,0.9,7.4,0.0,0.0,1.4,0.1,1.4
8600000US75246,75246,ZCTA5 75246,3022,57.1,52.4,0.0,0.0,4.7,42.9,16.4,22.2,0.2,0.5,0.0,2.1,1.4,0.0,1.4
8600000US75247,75247,ZCTA5 75247,509,2.8,0.0,0.0,0.0,2.8,97.2,33.4,51.9,0.0,0.0,0.0,0.0,12.0,0.0,12.0
8600000US75248,75248,ZCTA5 75248,34911,14.7,11.3,0.3,0.1,3.0,85.3,70.5,8.9,0.1,4.2,0.0,0.0,1.6,0.0,1.6
