GEO.id,GEO.id2,GEO.display-label,HC03_VC87,HC03_VC88,HC03_VC89,HC03_VC90,HC03_VC91,HC03_VC92,HC03_VC93,HC03_VC94,HC03_VC95,HC03_VC96,HC03_VC97,HC03_VC98,HC03_VC99,HC03_VC100,HC03_VC101,HC03_VC102
8600000US75028,75028,ZCTA5 75028,46037,9.9,7.0,0.3,0.1,2.5,90.1,74.4,4.5,0.4,8.2,0.0,0.2,2.3,0.0,2.3
8600000US75032,75032,ZCTA5 75032,31174,19.3,14.1,1.6,0.3,3.3,80.7,70.4,5.6,0.0,2.8,0.0,0.0,1.9,0.2,1.7
8600000US75034,75034,ZCTA5 75034,90512,14.6,9.8,0.9,0.1,3.8,85.4,63.2,6.9,0.2,12.6,0.1,0.3,2.1,0.2,1.8
8600000US75035,75035,ZCTA5 75035,60745,10.5,6.7,0.5,0.1,3.2,89.5,59.2,9.0,0.3,18.1,0.2,0.2,2.6,0.2,2.4
8600000US75038,75038,ZCTA5 75038,29218,23.2,14.7,1.1,0.3,7.2,76.8,20.2,25.5,0.2,27.4,0.7,0.6,2.2,0.3,1.8
8600000US75039,75039,ZCTA5 75039,16088,13.1,10.1,0.8,0.3,1.9,86.9,35.8,10.7,0.5,37.6,0.0,0.3,1.9,0.6,1.3
8600000US75040,75040,ZCTA5 75040,61947,46.2,39.3,0.4,0.1,6.4,53.8,26.9,12.7,0.3,11.1,0.0,0.1,2.8,0.1,2.6
8600000US75041,75041,ZCTA5 75041,32672,60.3,50.8,0.4,0.4,8.6,39.7,26.8,8.0,0.2,1.9,0.0,0.0,2.8,0.0,2.8
8600000US75042,75042,ZCTA5 75042,39362,57.5,50.3,0.3,0.2,6.7,42.5,19.8,8.2,0.2,11.7,0.0,0.1,2.6,0.2,2.4
8600000US75043,75043,ZCTA5 75043,60025,29.8,23.4,0.4,0.2,5.7,70.2,38.0,22.1,0.1,7.9,0.1,0.1,1.9,0.0,1.9
8600000US75044,75044,ZCTA5 75044,40854,21.0,15.2,0.4,0.2,5.1,79.0,41.4,11.9,0.2,18.9,0.0,0.2,6.4,0.6,5.7
8600000US75048,75048,ZCTA5 75048,23329,18.2,9.7,1.3,1.4,5.7,81.8,55.1,12.3,0.0,11.9,0.0,0.1,2.4,0.0,2.4
8600000US75050,75050,ZCTA5 75050,41660,53.4,46.1,0.9,0.1,6.3,46.6,26.6,15.4,0.2,2.7,0.0,0.3,1.4,0.1,1.3
8600000US75051,75051,ZCTA5 75051,40929,61.6,55.3,0.2,0.2,5.9,38.4,19.4,15.8,0.1,2.1,0.0,0.0,0.9,0.0,0.9
8600000US75052,75052,ZCTA5 75052,92546,37.2,31.5,1.7,0.1,3.8,62.8,23.6,26.8,0.3,10.4,0.0,0.0,1.7,0.1,1.6
8600000US75054,75054,ZCTA5 75054,9875,24.8,18.4,1.9,1.6,2.9,75.2,31.3,30.0,0.0,9.7,0.0,0.0,4.2,0.0,4.2
8600000US75056,75056,ZCTA5 75056,55373,18.5,14.8,0.5,0.2,3.0,81.5,59.6,8.6,0.4,10.6,0.0,0.2,2.0,0.1,2.0
8600000US75057,75057,ZCTA5 75057,14382,42.6,38.9,1.1,0.3,2.3,57.4,35.9,11.5,0.1,2.9,0.6,0.7,5.7,0.2,5.6
8600000US75058,75058,ZCTA5 75058,2759,21.2,18.9,0.0,0.0,2.3,78.8,76.3,0.3,0.1,0.0,0.0,0.0,2.1,0.0,2.1
8600000US75060,75060,ZCTA5 75060,48578,60.4,47.8,0.6,0.0,12.0,39.6,26.9,5.2,0.1,5.9,0.1,0.2,1.2,0.1,1.1
8600000US75061,75061,ZCTA5 75061,54122,64.4,44.3,0.9,0.4,18.9,35.6,21.2,9.3,0.1,3.8,0.1,0.1,1.0,0.0,0.9
8600000US75062,75062,ZCTA5 75062,48724,42.1,30.1,0.7,0.1,11.2,57.9,30.6,15.0,0.2,8.6,0.4,0.8,2.4,0.2,2.3
8600000US75063,75063,ZCTA5 75063,37317,9.5,7.0,0.7,0.3,1.6,90.5,26.6,14.8,0.5,45.2,0.0,0.5,2.9,0.7,2.3
8600000US75065,75065,ZCTA5 75065,12037,18.2,12.8,0.2,2.1,3.0,81.8,72.8,2.4,0.2,3.0,0.0,0.1,3.4,0.0,3.4
8600000US75067,75067,ZCTA5 75067,66493,32.1,26.3,1.1,0.3,4.5,67.9,42.3,11.7,0.3,10.2,0.0,0.2,3.3,0.1,3.1
8600000US75068,75068,ZCTA5 75068,49620,22.9,17.0,0.7,0.3,4.8,77.1,54.4,13.8,0.3,3.8,0.0,1.8,3.0,0.1,2.9
8600000US75069,75069,ZCTA5 75069,36631,35.1,32.3,0.4,0.3,2.1,64.9,51.3,9.7,0.4,1.8,0.1,0.2,1.4,0.0,1.4
8600000US75070,75070,ZCTA5 75070,88939,11.8,8.6,0.6,0.3,2.3,88.2,69.8,8.7,0.3,6.8,0.0,0.1,2.5,0.1,2.4
8600000US75071,75071,ZCTA5 75071,45875,16.5,12.4,0.7,0.7,2.8,83.5,63.0,13.9,0.2,4.3,0.0,0.9,1.2,0.1,1.1
8600000US75074,75074,ZCTA5 75074,48763,36.9,31.2,0.4,0.0,5.3,63.1,37.7,11.8,0.1,10.5,0.1,0.4,2.5,0.1,2.4
8600000US75075,75075,ZCTA5 75075,36385,17.9,13.8,0.1,0.2,3.8,82.1,63.1,7.7,0.3,8.9,0.0,0.0,2.1,0.3,1.8
8600000US75076,75076,ZCTA5 75076,7440,5.5,4.7,0.2,0.0,0.6,94.5,90.1,0.8,1.7,0.0,0.0,0.0,1.8,0.0,1.8
8600000US75077,75077,ZCTA5 75077,35782,10.8,8.1,0.5,0.2,2.0,89.2,75.4,7.0,0.2,4.4,0.0,0.0,2.2,0.1,2.1
8600000US75078,75078,ZCTA5 75078,17214,10.2,7.8,0.4,0.1,1.9,89.8,80.5,4.9,0.5,2.6,0.0,0.1,1.3,0.0,1.3
8600000US75080,75080,ZCTA5 75080,48315,22.5,16.7,0.6,0.0,5.2,77.5,59.4,6.0,0.3,9.6,0.0,0.2,2.0,0.0,2.0
8600000US75081,75081,ZCTA5 75081,37383,14.4,10.4,0.6,0.2,3.1,85.6,45.3,16.6,0.2,19.4,0.0,0.7,3.4,0.0,3.4
8600000US75082,75082,ZCTA5 75082,23315,7.2,5.0,0.2,0.1,1.9,92.8,55.7,8.7,0.5,23.1,0.2,0.1,4.5,0.4,4.1
8600000US75087,75087,ZCTA5 75087,31900,10.9,9.1,0.8,0.2,0.9,89.1,79.5,3.7,0.2,2.3,0.0,0.2,3.1,0.0,3.1
8600000US75088,75088,ZCTA5 75088,25288,20.0,15.6,0.7,0.4,3.3,80.0,58.7,14.0,0.2,4.3,0.0,0.0,2.7,1.9,0.8
8600000US75089,75089,ZCTA5 75089,32605,22.0,16.2,0.4,0.4,4.9,78.0,51.6,15.0,0.1,8.9,0.2,0.2,2.0,0.1,1.9
8600000US75090,75090,ZCTA5 75090,24002,27.6,23.3,0.1,0.0,4.2,72.4,54.5,13.6,0.5,0.9,0.0,0.0,2.8,0.0,2.8
8600000US75092,75092,ZCTA5 75092,23632,8.3,6.9,0.0,0.0,1.4,91.7,79.2,5.8,1.1,2.8,0.0,0.0,2.7,0.4,2.3
8600000US75093,75093,ZCTA5 75093,48006,6.3,3.7,0.4,0.1,2.1,93.7,67.3,5.5,0.6,17.0,0.1,0.3,2.9,0.1,2.8
8600000US75094,75094,ZCTA5 75094,22683,5.4,4.6,0.2,0.3,0.3,94.6,47.1,11.0,0.3,33.7,0.1,0.0,2.5,0.0,2.5
8600000US75098,75098,ZCTA5 75098,52063,18.1,15.3,0.8,0.1,1.9,81.9,62.4,12.1,0.3,4.4,0.0,0.1,2.5,0.1,2.3
8600000US75101,75101,ZCTA5 75101,620,55.2,54.0,0.0,0.0,1.1,44.8,30.3,12.4,1.6,0.0,0.0,0.0,0.5,0.0,0.5
8600000US75102,75102,ZCTA5 75102,1310,35.0,35.0,0.0,0.0,0.0,65.0,59.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75103,75103,ZCTA5 75103,13456,5.0,4.2,0.0,0.0,0.8,95.0,87.0,2.4,0.8,1.5,0.3,0.3,2.8,0.1,2.7
8600000US75104,75104,ZCTA5 75104,47875,21.7,19.0,0.6,0.1,2.0,78.3,19.5,53.5,0.1,2.5,0.0,0.1,2.5,0.1,2.4
8600000US75105,75105,ZCTA5 75105,153,3.9,3.9,0.0,0.0,0.0,96.1,85.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75109,75109,ZCTA5 75109,4154,6.0,6.0,0.0,0.0,0.0,94.0,81.7,6.0,1.5,0.2,0.0,0.0,4.5,0.0,4.5
8600000US75110,75110,ZCTA5 75110,28631,30.7,28.4,0.3,0.1,1.9,69.3,48.7,17.4,0.1,0.9,1.8,0.1,0.4,0.0,0.4
8600000US75114,75114,ZCTA5 75114,5350,18.3,16.8,0.0,0.0,1.4,81.7,75.0,5.9,0.3,0.0,0.0,0.0,0.6,0.0,0.6
8600000US75115,75115,ZCTA5 75115,51664,15.2,13.2,0.1,0.1,1.8,84.8,14.1,68.5,0.1,0.4,0.1,0.1,1.5,0.1,1.4
8600000US75116,75116,ZCTA5 75116,20031,47.0,40.9,0.1,0.2,5.8,53.0,26.3,25.0,0.2,0.6,0.0,0.2,0.7,0.0,0.7
8600000US75117,75117,ZCTA5 75117,3732,7.1,6.2,0.0,0.0,0.9,92.9,84.8,4.8,1.4,0.0,0.0,0.0,1.9,0.0,1.9
8600000US75119,75119,ZCTA5 75119,26956,38.2,35.5,0.2,0.0,2.5,61.8,51.1,9.2,0.1,0.4,0.1,0.0,1.0,0.1,0.9
8600000US75124,75124,ZCTA5 75124,4241,4.4,3.2,0.0,0.0,1.2,95.6,93.9,1.2,0.0,0.0,0.0,0.0,0.6,0.0,0.6
8600000US75125,75125,ZCTA5 75125,6048,41.0,38.0,0.0,0.0,2.9,59.0,48.0,10.0,0.0,0.0,0.0,0.1,1.0,0.0,1.0
8600000US75126,75126,ZCTA5 75126,39766,18.2,15.1,0.8,0.3,2.0,81.8,66.9,11.2,0.1,1.6,0.1,0.2,1.6,0.0,1.6
8600000US75127,75127,ZCTA5 75127,1781,9.8,9.5,0.0,0.0,0.3,90.2,84.8,3.8,0.5,0.0,0.0,0.0,1.1,0.0,1.1
8600000US75132,75132,ZCTA5 75132,1483,8.6,5.5,0.0,0.0,3.0,91.4,70.7,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75134,75134,ZCTA5 75134,21960,21.5,19.7,0.0,0.0,1.8,78.5,7.2,68.8,0.0,0.4,0.0,0.5,1.7,0.3,1.4
8600000US75135,75135,ZCTA5 75135,6655,11.2,8.9,0.0,0.6,1.7,88.8,85.2,3.1,0.0,0.0,0.0,0.0,0.5,0.0,0.5
8600000US75137,75137,ZCTA5 75137,19568,28.0,23.5,0.5,0.1,3.9,72.0,26.7,42.9,0.0,1.1,0.1,0.2,1.0,0.1,0.9
8600000US75140,75140,ZCTA5 75140,6718,17.2,16.4,0.1,0.0,0.6,82.8,80.7,0.8,0.2,0.3,0.0,0.0,0.8,0.1,0.8
8600000US75141,75141,ZCTA5 75141,5796,36.3,34.6,0.4,0.2,1.1,63.7,24.8,36.4,0.8,0.0,0.8,0.0,1.0,0.0,1.0
8600000US75142,75142,ZCTA5 75142,18791,26.6,25.5,0.3,0.0,0.8,73.4,67.8,4.0,0.2,0.1,0.0,0.0,1.2,0.0,1.2
8600000US75143,75143,ZCTA5 75143,14570,11.9,9.7,0.0,0.0,2.1,88.1,84.3,1.6,0.9,0.2,0.0,0.0,1.2,0.0,1.2
8600000US75144,75144,ZCTA5 75144,3431,11.9,10.0,0.0,0.9,1.0,88.1,62.9,23.4,0.0,0.3,0.0,0.0,1.4,0.0,1.4
8600000US75146,75146,ZCTA5 75146,18734,15.2,13.8,0.1,0.0,1.2,84.8,17.5,64.4,0.0,0.1,0.3,0.1,2.4,0.0,2.4
8600000US75147,75147,ZCTA5 75147,6947,6.3,6.0,0.3,0.0,0.0,93.7,88.3,3.3,1.0,0.2,0.0,0.0,1.0,0.0,1.0
8600000US75148,75148,ZCTA5 75148,5918,12.4,12.1,0.0,0.0,0.4,87.6,67.2,17.5,0.1,0.0,1.0,0.3,1.5,0.0,1.5
8600000US75149,75149,ZCTA5 75149,56367,39.0,35.3,0.9,0.3,2.5,61.0,33.6,24.1,0.3,2.0,0.0,0.0,0.9,0.0,0.9
8600000US75150,75150,ZCTA5 75150,60986,41.7,36.5,0.8,0.3,4.1,58.3,33.7,19.6,0.4,3.2,0.0,0.1,1.4,0.0,1.4
8600000US75152,75152,ZCTA5 75152,5281,34.0,31.4,0.0,0.3,2.3,66.0,61.4,4.0,0.1,0.1,0.0,0.0,0.5,0.0,0.5
8600000US75153,75153,ZCTA5 75153,461,35.6,35.6,0.0,0.0,0.0,64.4,56.8,5.4,0.0,0.0,0.0,0.0,2.2,0.0,2.2
8600000US75154,75154,ZCTA5 75154,39438,24.7,22.8,0.5,0.0,1.3,75.3,47.1,24.2,0.2,0.8,0.0,0.6,2.3,0.1,2.3
8600000US75155,75155,ZCTA5 75155,2870,43.8,43.1,0.0,0.0,0.7,56.2,52.8,2.6,0.5,0.0,0.0,0.0,0.3,0.0,0.3
8600000US75156,75156,ZCTA5 75156,15263,7.6,7.0,0.0,0.0,0.5,92.4,88.5,0.6,1.6,0.7,0.0,0.0,1.0,0.0,1.0
8600000US75157,75157,ZCTA5 75157,281,16.4,16.4,0.0,0.0,0.0,83.6,59.4,13.5,0.0,1.8,0.0,0.0,8.9,0.0,8.9
8600000US75158,75158,ZCTA5 75158,4106,4.3,3.8,0.0,0.0,0.5,95.7,90.0,1.4,0.3,0.2,0.0,0.0,3.8,0.0,3.8
8600000US75159,75159,ZCTA5 75159,19001,35.6,34.6,0.4,0.0,0.5,64.4,50.2,11.8,0.4,1.0,0.0,0.0,1.0,0.0,1.0
8600000US75160,75160,ZCTA5 75160,24251,25.8,24.5,0.1,0.0,1.2,74.2,52.7,16.7,0.9,1.5,0.0,0.2,2.1,0.1,2.0
8600000US75161,75161,ZCTA5 75161,6743,12.9,11.0,1.6,0.0,0.2,87.1,70.7,14.8,0.6,0.2,0.0,0.0,0.8,0.0,0.8
8600000US75163,75163,ZCTA5 75163,2231,2.0,2.0,0.0,0.0,0.0,98.0,90.4,5.3,1.5,0.0,0.0,0.6,0.3,0.0,0.3
8600000US75164,75164,ZCTA5 75164,607,21.4,20.4,1.0,0.0,0.0,78.6,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75165,75165,ZCTA5 75165,41162,24.6,22.7,0.2,0.1,1.6,75.4,61.1,11.2,0.4,0.9,0.1,0.1,1.5,0.0,1.5
8600000US75166,75166,ZCTA5 75166,3934,7.1,5.3,0.5,0.3,1.0,92.9,72.1,13.9,0.5,3.5,0.0,0.7,2.2,0.0,2.2
8600000US75167,75167,ZCTA5 75167,10178,18.5,15.5,0.0,0.0,3.1,81.5,76.7,3.5,0.3,0.0,0.0,0.0,1.0,0.0,1.0
8600000US75169,75169,ZCTA5 75169,13365,7.6,7.4,0.0,0.0,0.2,92.4,87.1,3.3,0.8,0.2,0.0,0.1,0.9,0.0,0.9
8600000US75172,75172,ZCTA5 75172,4034,53.2,48.5,1.4,0.0,3.3,46.8,18.9,26.9,0.0,0.1,0.0,0.0,0.8,0.0,0.8
8600000US75173,75173,ZCTA5 75173,4040,20.6,18.6,1.4,0.1,0.4,79.4,75.9,1.3,0.6,0.4,0.0,0.0,1.1,0.0,1.1
8600000US75180,75180,ZCTA5 75180,24099,57.7,56.0,0.0,0.1,1.6,42.3,19.5,20.5,0.0,0.6,0.0,0.0,1.7,0.1,1.6
8600000US75181,75181,ZCTA5 75181,27771,30.5,23.8,0.4,0.2,6.0,69.5,30.3,33.7,0.2,3.5,0.0,0.1,1.7,0.0,1.7
8600000US75182,75182,ZCTA5 75182,5871,10.2,7.0,0.6,0.7,1.8,89.8,59.3,5.2,0.2,24.1,0.0,0.0,1.1,0.8,0.3
8600000US75189,75189,ZCTA5 75189,24651,18.5,16.1,1.0,0.0,1.4,81.5,74.0,3.8,0.5,1.0,0.0,0.0,2.1,0.0,2.1
8600000US75201,75201,ZCTA5 75201,13562,11.3,7.0,0.6,0.2,3.5,88.7,66.8,15.2,0.0,3.3,0.0,0.0,3.4,0.0,3.4
8600000US75202,75202,ZCTA5 75202,2236,15.9,10.7,2.2,0.1,2.9,84.1,57.6,16.3,0.0,3.0,0.0,0.0,7.2,0.0,7.2
8600000US75203,75203,ZCTA5 75203,16441,54.0,47.8,0.7,0.2,5.3,46.0,8.2,36.2,0.0,0.4,0.0,0.0,1.1,0.0,1.1
8600000US75204,75204,ZCTA5 75204,29467,23.4,19.2,0.4,0.3,3.5,76.6,53.5,14.2,0.0,6.4,0.0,0.2,2.4,0.0,2.4
8600000US75205,75205,ZCTA5 75205,24076,6.6,4.3,0.5,0.1,1.7,93.4,84.5,1.2,0.2,5.2,0.1,0.2,1.9,0.2,1.7
8600000US75206,75206,ZCTA5 75206,38559,23.2,19.0,0.4,0.1,3.8,76.8,62.2,5.8,0.2,6.0,0.0,0.4,2.1,0.1,2.0
8600000US75207,75207,ZCTA5 75207,8469,23.0,18.3,1.4,0.5,2.8,77.0,34.0,39.7,0.5,0.9,0.0,0.5,1.4,0.0,1.4
8600000US75208,75208,ZCTA5 75208,29767,69.9,63.4,0.5,0.2,5.9,30.1,23.9,4.4,0.3,0.6,0.0,0.2,0.7,0.1,0.6
8600000US75209,75209,ZCTA5 75209,14114,16.1,14.2,0.1,0.1,1.7,83.9,63.0,13.7,0.1,3.8,0.0,0.0,3.4,0.0,3.4
8600000US75210,75210,ZCTA5 75210,8133,32.4,30.1,0.4,0.0,1.9,67.6,1.5,65.6,0.0,0.1,0.0,0.3,0.1,0.0,0.1
8600000US75211,75211,ZCTA5 75211,77608,85.1,78.7,0.4,0.1,5.9,14.9,7.5,6.5,0.1,0.6,0.0,0.0,0.2,0.0,0.1
8600000US75212,75212,ZCTA5 75212,26245,54.2,47.2,0.1,0.0,6.9,45.8,14.5,29.4,0.0,1.7,0.0,0.0,0.3,0.1,0.2
8600000US75214,75214,ZCTA5 75214,34082,18.3,15.8,0.5,0.1,2.0,81.7,71.4,5.7,0.4,2.7,0.0,0.3,1.3,0.1,1.2
8600000US75215,75215,ZCTA5 75215,15145,19.2,18.4,0.3,0.1,0.4,80.8,8.3,71.6,0.1,0.2,0.1,0.2,0.3,0.0,0.3
8600000US75216,75216,ZCTA5 75216,51466,39.0,36.5,0.3,0.2,2.1,61.0,2.6,57.5,0.1,0.0,0.0,0.0,0.7,0.0,0.7
8600000US75217,75217,ZCTA5 75217,82582,67.5,63.5,0.3,0.2,3.5,32.5,6.7,25.4,0.0,0.2,0.0,0.0,0.3,0.0,0.3
8600000US75218,75218,ZCTA5 75218,22282,22.7,20.0,0.7,0.0,2.0,77.3,67.0,7.2,0.1,1.3,0.1,0.1,1.4,0.1,1.3
8600000US75219,75219,ZCTA5 75219,22914,29.4,24.3,0.9,0.2,4.0,70.6,55.4,6.3,0.2,6.4,0.0,0.0,2.2,0.0,2.2
8600000US75220,75220,ZCTA5 75220,43253,58.3,48.1,0.4,0.3,9.5,41.7,37.8,2.7,0.0,0.7,0.0,0.0,0.5,0.0,0.5
8600000US75223,75223,ZCTA5 75223,13975,70.6,67.6,0.2,0.2,2.6,29.4,17.6,10.1,0.1,0.5,0.5,0.0,0.6,0.0,0.6
8600000US75224,75224,ZCTA5 75224,34728,64.0,59.2,0.1,0.1,4.7,36.0,9.2,24.9,0.0,1.4,0.0,0.0,0.4,0.0,0.4
8600000US75225,75225,ZCTA5 75225,21231,4.7,3.2,0.0,0.2,1.4,95.3,91.0,0.2,0.2,2.9,0.0,0.0,1.0,0.0,1.0
8600000US75226,75226,ZCTA5 75226,4032,32.3,25.3,0.0,0.3,6.7,67.7,39.5,22.5,0.4,2.7,0.0,1.5,1.0,0.0,1.0
8600000US75227,75227,ZCTA5 75227,57604,62.3,58.2,0.6,0.1,3.3,37.7,7.6,28.4,0.1,0.7,0.0,0.0,0.8,0.2,0.7
8600000US75228,75228,ZCTA5 75228,74362,52.3,46.5,0.3,0.3,5.1,47.7,22.4,20.6,0.1,2.6,0.1,0.3,1.6,0.3,1.3
8600000US75229,75229,ZCTA5 75229,32677,33.8,23.3,0.2,0.2,10.2,66.2,59.3,2.8,0.1,2.8,0.0,0.0,1.1,0.0,1.1
8600000US75230,75230,ZCTA5 75230,27144,10.3,7.4,0.0,0.2,2.7,89.7,74.8,9.5,0.2,4.2,0.0,0.3,0.8,0.0,0.7
8600000US75231,75231,ZCTA5 75231,39754,37.8,32.8,0.5,0.4,4.1,62.2,25.4,26.0,0.1,7.9,0.0,0.4,2.4,0.1,2.3
8600000US75232,75232,ZCTA5 75232,29188,29.9,27.0,1.5,0.0,1.4,70.1,5.9,63.6,0.0,0.1,0.0,0.0,0.4,0.0,0.4
8600000US75233,75233,ZCTA5 75233,16104,58.4,54.0,0.3,0.0,4.0,41.6,8.4,30.9,0.2,0.2,0.0,0.1,1.8,0.0,1.8
8600000US75234,75234,ZCTA5 75234,31728,50.7,38.0,0.5,0.3,11.8,49.3,39.4,3.1,0.1,4.7,0.0,0.1,1.7,0.1,1.6
8600000US75235,75235,ZCTA5 75235,18138,50.0,45.7,0.9,1.0,2.3,50.0,27.1,14.1,0.0,6.5,0.0,0.2,2.1,0.0,2.1
8600000US75236,75236,ZCTA5 75236,17762,41.2,34.1,0.2,0.8,6.0,58.8,8.4,44.8,0.3,4.2,0.0,0.1,1.0,0.0,1.0
8600000US75237,75237,ZCTA5 75237,19634,17.1,12.1,0.9,0.2,3.9,82.9,2.4,78.7,0.1,0.5,0.0,0.1,1.1,0.0,1.1
8600000US75238,75238,ZCTA5 75238,32714,28.6,21.3,0.1,0.4,6.9,71.4,47.4,16.6,0.5,5.3,0.0,0.0,1.5,0.2,1.3
8600000US75240,75240,ZCTA5 75240,26213,59.2,44.4,0.1,0.1,14.6,40.8,22.8,9.5,0.1,5.1,0.0,0.0,3.3,0.0,3.3
8600000US75241,75241,ZCTA5 75241,29117,15.4,13.7,0.7,0.1,0.9,84.6,2.1,81.1,0.1,0.0,0.0,0.0,1.2,0.0,1.2
8600000US75243,75243,ZCTA5 75243,65351,24.6,19.8,0.6,0.2,3.9,75.4,23.7,42.0,0.1,7.2,0.1,0.2,2.2,0.2,2.0
8600000US75244,75244,ZCTA5 75244,13127,21.0,16.5,0.1,1.4,2.9,79.0,62.0,7.6,0.0,5.3,0.0,0.1,4.0,0.1,3.9
8600000US75246,75246,ZCTA5 75246,2547,38.2,36.1,0.0,0.9,1.3,61.8,29.3,29.2,0.0,1.6,0.0,0.0,1.7,0.0,1.7
8600000US75247,75247,ZCTA5 75247,661,0.0,0.0,0.0,0.0,0.0,100.0,38.9,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75248,75248,ZCTA5 75248,36308,20.1,16.2,0.9,0.1,2.9,79.9,62.3,8.7,0.0,4.5,0.1,0.0,4.3,0.0,4.3
