GEO.id,GEO.id2,GEO.display-label,HC03_VC92,HC03_VC93,HC03_VC94,HC03_VC95,HC03_VC96,HC03_VC97,HC03_VC98,HC03_VC99,HC03_VC100,HC03_VC101,HC03_VC102,HC03_VC103,HC03_VC104,HC03_VC105,HC03_VC106,HC03_VC107
8600000US75013,75013,ZCTA5 75013,38975,6.2,3.6,0.4,0.5,1.8,93.8,60.7,5.8,0.2,24.7,0.0,0.2,2.2,0.0,2.2
8600000US75019,75019,ZCTA5 75019,41947,12.1,9.7,0.3,0.6,1.6,87.9,57.9,4.1,0.5,23.0,0.0,0.1,2.2,0.1,2.1
8600000US75020,75020,ZCTA5 75020,21891,8.4,7.5,0.1,0.1,0.6,91.6,78.3,7.5,1.9,1.2,0.0,0.2,2.5,0.0,2.5
8600000US75021,75021,ZCTA5 75021,8704,11.2,8.1,0.0,0.5,2.7,88.8,78.4,4.2,2.5,0.6,0.2,0.0,2.9,0.0,2.9
8600000US75022,75022,ZCTA5 75022,24625,8.4,5.2,1.0,0.5,1.6,91.6,73.4,2.8,0.2,12.4,0.0,0.4,2.5,0.3,2.3
8600000US75023,75023,ZCTA5 75023,49563,13.9,10.2,0.5,0.7,2.5,86.1,61.1,8.6,0.2,13.6,0.0,0.2,2.4,0.1,2.3
8600000US75024,75024,ZCTA5 75024,42405,6.9,3.9,0.4,0.0,2.6,93.1,48.9,6.3,0.5,34.7,0.1,0.2,2.3,0.3,2.0
8600000US75025,75025,ZCTA5 75025,53559,7.1,4.4,0.5,0.3,2.0,92.9,53.6,7.4,0.1,28.9,0.1,0.3,2.5,0.2,2.2
8600000US75028,75028,ZCTA5 75028,47056,9.6,6.7,0.4,0.1,2.4,90.4,74.4,4.7,0.3,8.2,0.1,0.2,2.5,0.1,2.4
8600000US75032,75032,ZCTA5 75032,31399,18.3,12.7,1.5,0.4,3.7,81.7,71.2,5.8,0.0,3.2,0.0,0.0,1.6,0.1,1.5
8600000US75034,75034,ZCTA5 75034,95996,14.8,10.2,0.8,0.1,3.6,85.2,62.0,6.9,0.2,13.2,0.0,0.2,2.6,0.2,2.3
8600000US75035,75035,ZCTA5 75035,65264,10.8,6.7,0.4,0.1,3.6,89.2,56.1,8.5,0.4,21.1,0.1,0.2,2.9,0.4,2.5
8600000US75038,75038,ZCTA5 75038,29762,22.8,14.9,0.9,0.4,6.5,77.2,18.3,27.4,0.3,27.5,0.8,0.4,2.6,0.1,2.5
8600000US75039,75039,ZCTA5 75039,18010,11.6,9.2,0.6,0.2,1.6,88.4,31.2,15.7,0.5,39.0,0.0,0.3,1.8,0.5,1.2
8600000US75040,75040,ZCTA5 75040,62277,46.6,38.0,0.5,0.2,7.9,53.4,27.6,11.8,0.4,10.8,0.0,0.2,2.7,0.1,2.5
8600000US75041,75041,ZCTA5 75041,33304,60.9,49.7,0.5,0.3,10.4,39.1,25.9,8.5,0.3,2.1,0.1,0.4,1.9,0.0,1.9
8600000US75042,75042,ZCTA5 75042,39559,55.0,47.7,0.2,0.2,6.9,45.0,19.9,9.6,0.4,12.6,0.0,0.3,2.2,0.2,2.0
8600000US75043,75043,ZCTA5 75043,59951,29.9,23.8,0.4,0.2,5.5,70.1,38.3,21.4,0.1,8.1,0.1,0.1,2.0,0.1,1.9
8600000US75044,75044,ZCTA5 75044,40942,20.5,15.6,0.7,0.3,4.0,79.5,41.9,12.1,0.4,19.9,0.0,0.1,4.9,0.6,4.3
8600000US75048,75048,ZCTA5 75048,24203,16.6,11.1,1.1,0.0,4.4,83.4,54.5,12.2,0.0,13.6,0.0,0.1,3.1,0.0,3.1
8600000US75050,75050,ZCTA5 75050,42670,53.7,46.7,0.7,0.1,6.2,46.3,25.5,16.4,0.1,2.5,0.0,0.3,1.5,0.0,1.5
8600000US75051,75051,ZCTA5 75051,40962,62.5,54.4,0.4,0.3,7.3,37.5,18.2,16.4,0.2,1.9,0.0,0.0,0.9,0.0,0.9
8600000US75052,75052,ZCTA5 75052,94133,36.6,29.8,1.4,0.1,5.3,63.4,22.9,27.5,0.3,10.4,0.0,0.1,2.1,0.1,2.0
8600000US75054,75054,ZCTA5 75054,10764,24.4,19.2,1.5,1.3,2.4,75.6,29.8,30.1,0.0,12.3,0.0,0.0,3.3,0.0,3.3
8600000US75056,75056,ZCTA5 75056,57115,18.8,15.2,0.4,0.1,3.1,81.2,56.4,9.5,0.3,12.5,0.0,0.2,2.2,0.1,2.1
8600000US75057,75057,ZCTA5 75057,14562,45.5,40.4,0.9,0.3,4.0,54.5,36.3,10.7,0.1,3.0,0.4,0.7,3.3,0.1,3.3
8600000US75058,75058,ZCTA5 75058,2697,18.4,16.7,0.0,0.0,1.7,81.6,78.7,0.7,0.1,0.0,0.0,0.0,2.1,0.0,2.1
8600000US75060,75060,ZCTA5 75060,47922,61.6,47.7,0.5,0.0,13.4,38.4,26.2,5.4,0.1,5.4,0.1,0.1,1.1,0.1,1.0
8600000US75061,75061,ZCTA5 75061,54907,65.2,45.1,0.9,0.6,18.7,34.8,20.0,9.2,0.1,3.8,0.1,0.1,1.6,0.1,1.6
8600000US75062,75062,ZCTA5 75062,48553,45.8,31.9,0.8,0.2,12.9,54.2,27.4,14.1,0.2,8.5,0.4,1.3,2.3,0.2,2.1
8600000US75063,75063,ZCTA5 75063,38383,10.4,7.4,0.9,0.4,1.7,89.6,24.6,13.8,0.4,47.5,0.0,0.4,2.9,0.7,2.2
8600000US75065,75065,ZCTA5 75065,12457,18.4,13.8,0.4,1.6,2.5,81.6,73.7,2.4,0.1,3.2,0.0,0.1,2.1,0.0,2.1
8600000US75067,75067,ZCTA5 75067,66896,32.4,26.2,1.0,0.3,4.9,67.6,40.7,13.0,0.3,10.3,0.1,0.2,3.1,0.0,3.0
8600000US75068,75068,ZCTA5 75068,55848,22.1,16.1,0.7,0.2,5.1,77.9,54.5,14.7,0.4,4.5,0.0,0.6,3.2,0.1,3.1
8600000US75069,75069,ZCTA5 75069,36879,35.1,31.9,0.3,0.2,2.6,64.9,50.3,10.8,0.5,1.9,0.1,0.2,1.2,0.0,1.2
8600000US75070,75070,ZCTA5 75070,93299,10.6,8.0,0.5,0.2,2.0,89.4,68.5,9.6,0.3,8.3,0.0,0.1,2.6,0.1,2.4
8600000US75071,75071,ZCTA5 75071,49846,17.4,13.4,0.8,0.8,2.3,82.6,62.4,13.4,0.3,4.3,0.0,0.8,1.4,0.1,1.4
8600000US75074,75074,ZCTA5 75074,48977,38.0,32.0,0.5,0.0,5.5,62.0,38.5,11.4,0.1,9.2,0.1,0.3,2.5,0.1,2.4
8600000US75075,75075,ZCTA5 75075,35933,15.2,11.8,0.1,0.2,3.0,84.8,65.2,7.4,0.4,9.7,0.1,0.0,2.0,0.1,1.9
8600000US75076,75076,ZCTA5 75076,7244,4.1,3.3,0.2,0.0,0.6,95.9,92.1,0.0,2.0,0.4,0.0,0.0,1.4,0.0,1.4
8600000US75077,75077,ZCTA5 75077,36181,10.8,7.7,0.5,0.1,2.5,89.2,74.5,6.8,0.3,4.7,0.0,0.1,2.8,0.1,2.7
8600000US75078,75078,ZCTA5 75078,20611,11.2,7.7,1.3,0.1,2.0,88.8,76.3,7.3,0.6,3.3,0.0,0.0,1.3,0.0,1.3
8600000US75080,75080,ZCTA5 75080,50247,23.7,17.1,0.8,0.0,5.7,76.3,57.2,7.3,0.1,9.7,0.0,0.0,2.1,0.0,2.0
8600000US75081,75081,ZCTA5 75081,37960,13.4,10.3,0.6,0.3,2.3,86.6,46.0,16.2,0.2,19.6,0.0,0.8,3.8,0.0,3.8
8600000US75082,75082,ZCTA5 75082,23733,6.8,4.4,0.3,0.0,2.0,93.2,57.4,7.8,0.7,22.9,0.3,0.2,3.9,0.3,3.6
8600000US75087,75087,ZCTA5 75087,33110,11.8,10.1,0.8,0.3,0.6,88.2,79.0,3.7,0.4,2.6,0.0,0.1,2.4,0.0,2.4
8600000US75088,75088,ZCTA5 75088,25842,19.6,14.8,0.6,0.3,3.9,80.4,58.6,15.4,0.4,4.4,0.0,0.0,1.6,0.5,1.1
8600000US75089,75089,ZCTA5 75089,33117,22.2,16.1,0.5,0.4,5.1,77.8,50.6,16.7,0.1,8.3,0.2,0.3,1.6,0.1,1.5
8600000US75090,75090,ZCTA5 75090,23936,31.2,25.1,0.5,0.0,5.5,68.8,52.4,11.8,0.6,0.7,0.0,0.0,3.4,0.0,3.3
8600000US75092,75092,ZCTA5 75092,24312,7.7,6.7,0.0,0.0,1.0,92.3,78.9,5.6,1.3,3.3,0.0,0.0,3.3,0.1,3.1
8600000US75093,75093,ZCTA5 75093,48021,6.6,4.0,0.5,0.1,2.0,93.4,66.8,6.3,0.5,16.6,0.1,0.4,2.8,0.3,2.5
8600000US75094,75094,ZCTA5 75094,23097,6.1,5.1,0.1,0.4,0.4,93.9,47.7,12.7,0.3,30.4,0.1,0.1,2.6,0.0,2.6
8600000US75098,75098,ZCTA5 75098,54534,20.4,16.8,0.7,0.2,2.7,79.6,59.8,11.4,0.4,5.2,0.0,0.6,2.3,0.1,2.1
8600000US75101,75101,ZCTA5 75101,710,50.0,49.2,0.0,0.0,0.8,50.0,35.8,12.7,1.4,0.0,0.0,0.0,0.1,0.0,0.1
8600000US75102,75102,ZCTA5 75102,1251,40.0,40.0,0.0,0.0,0.0,60.0,53.2,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75103,75103,ZCTA5 75103,13967,5.3,5.0,0.0,0.0,0.2,94.7,86.5,2.8,0.6,1.6,0.4,0.2,2.7,0.1,2.6
8600000US75104,75104,ZCTA5 75104,48568,22.1,18.8,0.6,0.2,2.4,77.9,18.1,54.2,0.0,2.8,0.0,0.0,2.8,0.1,2.6
8600000US75105,75105,ZCTA5 75105,245,43.7,43.7,0.0,0.0,0.0,56.3,49.4,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75109,75109,ZCTA5 75109,4096,5.8,5.8,0.0,0.0,0.0,94.2,81.9,5.2,1.3,0.3,0.0,0.0,5.3,0.0,5.3
8600000US75110,75110,ZCTA5 75110,28847,32.3,30.6,0.0,0.1,1.6,67.7,47.5,16.7,0.0,0.9,1.7,0.0,0.7,0.0,0.7
8600000US75114,75114,ZCTA5 75114,5930,17.5,16.1,0.0,0.0,1.3,82.5,73.9,7.9,0.2,0.2,0.0,0.0,0.4,0.0,0.4
8600000US75115,75115,ZCTA5 75115,52377,16.1,13.9,0.2,0.1,2.0,83.9,13.0,68.3,0.1,0.5,0.0,0.2,1.9,0.2,1.6
8600000US75116,75116,ZCTA5 75116,19996,45.9,41.1,0.0,0.2,4.6,54.1,27.0,25.7,0.1,0.7,0.0,0.0,0.7,0.0,0.7
8600000US75117,75117,ZCTA5 75117,4007,6.0,5.1,0.0,0.0,0.8,94.0,87.4,3.5,1.8,0.0,0.0,0.0,1.3,0.0,1.3
8600000US75119,75119,ZCTA5 75119,27514,39.7,37.2,0.2,0.0,2.3,60.3,49.1,9.0,0.2,0.4,0.1,0.0,1.6,0.1,1.5
8600000US75124,75124,ZCTA5 75124,4229,4.4,3.5,0.0,0.0,0.9,95.6,92.1,2.6,0.0,0.0,0.0,0.0,0.9,0.0,0.9
8600000US75125,75125,ZCTA5 75125,6236,40.4,38.4,0.0,0.0,2.0,59.6,49.5,9.1,0.0,0.1,0.0,0.1,0.8,0.0,0.8
8600000US75126,75126,ZCTA5 75126,42409,18.3,15.6,0.9,0.2,1.6,81.7,65.8,12.4,0.2,1.8,0.1,0.2,1.3,0.0,1.3
8600000US75127,75127,ZCTA5 75127,1719,12.4,12.4,0.0,0.0,0.0,87.6,84.0,2.6,0.4,0.0,0.0,0.0,0.6,0.0,0.6
8600000US75132,75132,ZCTA5 75132,1864,12.4,10.0,0.0,0.0,2.4,87.6,70.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75134,75134,ZCTA5 75134,22106,22.2,20.5,0.0,0.0,1.7,77.8,6.2,68.9,0.2,0.5,0.0,0.0,1.9,0.3,1.7
8600000US75135,75135,ZCTA5 75135,7113,12.1,10.1,0.0,0.6,1.4,87.9,84.3,2.8,0.0,0.2,0.4,0.0,0.2,0.0,0.2
8600000US75137,75137,ZCTA5 75137,19640,29.0,25.2,0.5,0.1,3.2,71.0,23.8,45.2,0.0,0.6,0.2,0.3,1.0,0.1,0.9
8600000US75140,75140,ZCTA5 75140,6752,16.3,15.6,0.0,0.0,0.7,83.7,81.8,0.7,0.2,0.2,0.0,0.0,0.8,0.3,0.5
8600000US75141,75141,ZCTA5 75141,5815,38.9,37.2,0.4,0.0,1.3,61.1,24.4,34.6,0.4,0.0,0.0,0.0,1.7,0.0,1.7
8600000US75142,75142,ZCTA5 75142,18702,29.0,28.1,0.3,0.0,0.6,71.0,65.3,4.1,0.2,0.0,0.0,0.0,1.4,0.0,1.4
8600000US75143,75143,ZCTA5 75143,14138,12.7,10.0,0.1,0.0,2.7,87.3,83.2,2.0,0.5,0.1,0.0,0.0,1.4,0.0,1.4
8600000US75144,75144,ZCTA5 75144,3377,9.4,7.7,0.0,1.0,0.7,90.6,64.2,25.7,0.0,0.0,0.0,0.0,0.7,0.0,0.7
8600000US75146,75146,ZCTA5 75146,19071,16.1,14.0,0.3,0.0,1.8,83.9,17.5,63.5,0.0,0.1,0.2,0.1,2.7,0.0,2.7
8600000US75147,75147,ZCTA5 75147,6736,12.0,10.4,0.4,0.0,1.2,88.0,81.9,2.3,1.0,0.9,0.0,0.0,1.8,0.0,1.8
8600000US75148,75148,ZCTA5 75148,5774,10.8,10.4,0.0,0.0,0.4,89.2,68.0,18.5,0.2,0.0,0.5,0.2,1.8,0.1,1.7
8600000US75149,75149,ZCTA5 75149,55797,40.3,36.5,0.9,0.4,2.5,59.7,32.9,23.2,0.3,2.0,0.0,0.0,1.3,0.0,1.3
8600000US75150,75150,ZCTA5 75150,62297,42.5,37.4,0.6,0.4,4.2,57.5,31.0,20.9,0.4,3.3,0.0,0.1,1.9,0.0,1.9
8600000US75152,75152,ZCTA5 75152,4694,33.6,31.1,0.0,0.5,2.0,66.4,60.8,4.2,0.1,0.1,0.0,0.0,1.3,0.0,1.3
8600000US75153,75153,ZCTA5 75153,440,31.8,31.8,0.0,0.0,0.0,68.2,61.6,4.1,0.0,0.0,0.0,0.0,2.5,0.0,2.5
8600000US75154,75154,ZCTA5 75154,40225,26.7,24.9,0.6,0.0,1.3,73.3,43.8,24.8,0.3,0.9,0.0,0.6,2.9,0.0,2.9
8600000US75155,75155,ZCTA5 75155,2946,41.7,41.2,0.0,0.0,0.5,58.3,55.4,2.4,0.3,0.0,0.0,0.0,0.2,0.0,0.2
8600000US75156,75156,ZCTA5 75156,15720,5.3,4.4,0.0,0.0,0.8,94.7,90.8,1.2,1.3,0.5,0.0,0.0,0.9,0.0,0.9
8600000US75157,75157,ZCTA5 75157,267,16.5,15.0,0.0,0.0,1.5,83.5,58.1,14.2,0.0,0.0,0.0,0.0,11.2,0.0,11.2
8600000US75158,75158,ZCTA5 75158,3793,6.1,5.4,0.0,0.0,0.7,93.9,88.3,1.7,0.4,0.2,0.0,0.0,3.2,0.0,3.2
8600000US75159,75159,ZCTA5 75159,19440,37.0,35.4,0.5,0.0,1.0,63.0,50.7,10.3,0.4,0.6,0.0,0.0,0.9,0.0,0.9
8600000US75160,75160,ZCTA5 75160,25315,26.1,24.4,0.3,0.0,1.4,73.9,53.6,15.6,1.0,1.5,0.1,0.3,1.8,0.1,1.7
8600000US75161,75161,ZCTA5 75161,6577,13.6,13.3,0.0,0.0,0.2,86.4,70.0,15.4,0.3,0.0,0.0,0.0,0.7,0.0,0.7
8600000US75163,75163,ZCTA5 75163,2440,3.1,3.1,0.0,0.0,0.0,96.9,92.4,3.0,0.5,0.0,0.0,0.8,0.2,0.0,0.2
8600000US75164,75164,ZCTA5 75164,629,19.6,18.3,1.3,0.0,0.0,80.4,74.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75165,75165,ZCTA5 75165,42048,25.5,23.8,0.3,0.1,1.4,74.5,61.0,10.6,0.4,0.7,0.1,0.1,1.4,0.0,1.4
8600000US75166,75166,ZCTA5 75166,4057,12.2,8.5,0.6,0.2,3.0,87.8,72.2,9.0,0.3,3.5,0.0,0.7,2.0,0.0,2.0
8600000US75167,75167,ZCTA5 75167,10616,18.1,15.0,0.1,0.0,2.9,81.9,76.6,3.5,0.2,0.1,0.1,0.0,1.4,0.0,1.4
8600000US75169,75169,ZCTA5 75169,12779,8.1,7.7,0.0,0.0,0.4,91.9,86.1,3.8,1.0,0.2,0.0,0.0,0.8,0.0,0.8
8600000US75172,75172,ZCTA5 75172,4109,60.2,55.9,0.1,0.0,4.2,39.8,17.5,20.3,0.0,0.4,0.0,0.0,1.6,0.0,1.6
8600000US75173,75173,ZCTA5 75173,4166,15.0,12.9,1.4,0.3,0.5,85.0,80.9,1.5,0.3,0.4,0.0,0.1,1.8,0.0,1.8
8600000US75180,75180,ZCTA5 75180,24112,59.9,57.4,0.1,0.1,2.4,40.1,18.1,19.9,0.1,0.9,0.0,0.0,1.2,0.0,1.2
8600000US75181,75181,ZCTA5 75181,27588,29.9,22.9,0.5,0.1,6.4,70.1,29.2,35.4,0.2,3.2,0.0,0.1,2.1,0.0,2.1
8600000US75182,75182,ZCTA5 75182,6077,11.1,7.1,0.5,0.8,2.7,88.9,58.0,4.2,0.2,25.2,0.0,0.0,1.3,0.6,0.7
8600000US75189,75189,ZCTA5 75189,25560,20.5,17.2,1.2,0.1,2.0,79.5,71.1,5.0,0.3,0.9,0.0,0.0,2.2,0.0,2.2
8600000US75201,75201,ZCTA5 75201,15185,12.7,6.9,0.7,0.7,4.5,87.3,64.8,17.2,0.0,3.9,0.0,0.1,1.3,0.0,1.3
8600000US75202,75202,ZCTA5 75202,2029,15.0,9.8,2.7,0.0,2.5,85.0,61.5,15.7,0.0,4.0,0.0,0.0,3.8,0.0,3.8
8600000US75203,75203,ZCTA5 75203,16351,54.7,47.6,0.6,0.3,6.2,45.3,8.8,34.7,0.0,0.6,0.0,0.0,1.2,0.0,1.2
8600000US75204,75204,ZCTA5 75204,30370,23.4,19.4,0.5,0.3,3.1,76.6,52.7,13.0,0.0,7.9,0.0,0.3,2.7,0.0,2.7
8600000US75205,75205,ZCTA5 75205,24211,7.2,5.3,0.3,0.2,1.4,92.8,84.1,1.2,0.1,5.7,0.1,0.0,1.5,0.1,1.4
8600000US75206,75206,ZCTA5 75206,38762,23.3,18.3,0.7,0.1,4.3,76.7,61.4,5.5,0.2,6.8,0.1,0.7,2.1,0.1,2.0
8600000US75207,75207,ZCTA5 75207,8028,23.6,19.6,1.7,0.3,2.0,76.4,31.0,39.4,0.8,1.3,0.0,0.5,3.4,0.2,3.2
8600000US75208,75208,ZCTA5 75208,29448,67.8,60.2,0.6,0.2,6.8,32.2,25.2,4.9,0.2,0.7,0.0,0.2,1.0,0.1,0.9
8600000US75209,75209,ZCTA5 75209,13898,16.8,14.8,0.1,0.1,1.8,83.2,63.8,13.6,0.0,3.0,0.0,0.0,2.7,0.0,2.7
8600000US75210,75210,ZCTA5 75210,8243,36.4,33.2,0.4,0.0,2.8,63.6,1.0,62.1,0.0,0.0,0.0,0.3,0.1,0.0,0.1
8600000US75211,75211,ZCTA5 75211,77600,84.6,78.6,0.5,0.1,5.4,15.4,8.0,6.5,0.1,0.6,0.0,0.0,0.2,0.0,0.2
8600000US75212,75212,ZCTA5 75212,26120,55.2,47.2,0.4,0.0,7.7,44.8,14.7,28.3,0.0,1.4,0.0,0.0,0.3,0.1,0.2
8600000US75214,75214,ZCTA5 75214,34145,17.6,15.3,0.6,0.0,1.8,82.4,72.7,5.2,0.4,2.7,0.0,0.3,1.2,0.1,1.1
8600000US75215,75215,ZCTA5 75215,15664,21.1,20.2,0.0,0.1,0.8,78.9,7.5,70.0,0.1,0.2,0.1,0.4,0.6,0.0,0.6
8600000US75216,75216,ZCTA5 75216,52895,40.0,37.1,0.4,0.3,2.2,60.0,2.7,56.5,0.1,0.0,0.0,0.0,0.7,0.0,0.7
8600000US75217,75217,ZCTA5 75217,85249,68.2,64.3,0.1,0.0,3.9,31.8,6.3,25.2,0.0,0.2,0.0,0.0,0.1,0.0,0.1
8600000US75218,75218,ZCTA5 75218,22264,24.3,21.4,0.8,0.0,2.1,75.7,65.6,6.9,0.1,1.3,0.1,0.1,1.6,0.1,1.5
8600000US75219,75219,ZCTA5 75219,23277,24.6,19.4,1.0,0.4,3.8,75.4,57.7,6.2,0.3,9.1,0.0,0.0,2.1,0.0,2.1
8600000US75220,75220,ZCTA5 75220,42642,57.7,47.0,0.2,0.3,10.2,42.3,37.9,3.0,0.1,0.8,0.0,0.0,0.6,0.0,0.6
8600000US75223,75223,ZCTA5 75223,14351,70.6,67.8,0.2,0.3,2.2,29.4,17.9,10.1,0.5,0.5,0.0,0.0,0.4,0.0,0.4
8600000US75224,75224,ZCTA5 75224,36468,64.3,58.2,0.0,0.0,6.1,35.7,8.3,25.6,0.0,1.3,0.0,0.0,0.4,0.0,0.4
8600000US75225,75225,ZCTA5 75225,21568,4.3,2.8,0.0,0.2,1.4,95.7,90.4,0.2,0.1,3.7,0.0,0.0,1.2,0.0,1.2
8600000US75226,75226,ZCTA5 75226,4790,35.4,28.1,0.0,0.2,7.2,64.6,39.0,21.3,0.8,1.0,0.0,1.5,1.0,0.0,1.0
8600000US75227,75227,ZCTA5 75227,57806,63.3,59.5,0.6,0.0,3.2,36.7,8.3,27.0,0.1,0.7,0.0,0.0,0.6,0.1,0.5
8600000US75228,75228,ZCTA5 75228,74605,54.1,47.8,0.3,0.7,5.3,45.9,22.6,19.1,0.1,2.2,0.1,0.3,1.5,0.2,1.3
8600000US75229,75229,ZCTA5 75229,32390,33.9,23.5,0.2,0.2,10.1,66.1,59.3,2.9,0.1,2.6,0.0,0.0,1.2,0.0,1.2
8600000US75230,75230,ZCTA5 75230,27521,11.2,7.8,0.0,0.8,2.6,88.8,73.5,9.6,0.1,4.0,0.0,0.2,1.3,0.0,1.3
8600000US75231,75231,ZCTA5 75231,40464,35.6,30.2,0.6,0.4,4.4,64.4,28.0,24.9,0.1,8.5,0.0,0.3,2.6,0.2,2.4
8600000US75232,75232,ZCTA5 75232,30714,29.4,27.0,1.2,0.1,1.2,70.6,6.9,63.1,0.0,0.0,0.0,0.0,0.5,0.0,0.5
8600000US75233,75233,ZCTA5 75233,16318,58.1,52.3,0.3,0.0,5.4,41.9,9.1,30.9,0.1,0.2,0.0,0.1,1.6,0.0,1.6
8600000US75234,75234,ZCTA5 75234,32589,50.3,38.9,0.5,0.3,10.5,49.7,38.2,3.7,0.1,5.8,0.0,0.0,1.9,0.1,1.8
8600000US75235,75235,ZCTA5 75235,18794,48.1,43.1,0.6,1.2,3.2,51.9,28.5,14.2,0.0,6.9,0.0,0.2,2.0,0.0,1.9
8600000US75236,75236,ZCTA5 75236,18542,42.6,35.2,0.3,0.8,6.2,57.4,8.7,43.0,0.2,4.2,0.0,0.1,1.2,0.1,1.0
8600000US75237,75237,ZCTA5 75237,20295,17.0,11.9,1.2,0.0,4.0,83.0,1.9,77.8,0.1,1.1,0.0,0.1,2.1,0.0,2.1
8600000US75238,75238,ZCTA5 75238,33009,26.9,19.5,0.4,0.5,6.5,73.1,48.9,16.1,0.5,5.8,0.1,0.0,1.8,0.2,1.5
8600000US75240,75240,ZCTA5 75240,27875,59.5,43.7,0.6,0.1,15.2,40.5,21.3,9.9,0.0,5.2,0.0,0.1,3.9,0.2,3.7
8600000US75241,75241,ZCTA5 75241,29398,19.1,17.7,0.7,0.1,0.6,80.9,2.1,77.3,0.1,0.0,0.0,0.3,1.1,0.0,1.1
8600000US75243,75243,ZCTA5 75243,67445,24.4,19.4,0.7,0.3,4.0,75.6,23.2,42.9,0.1,6.2,0.1,0.4,2.7,0.2,2.5
8600000US75244,75244,ZCTA5 75244,13613,23.0,17.7,0.3,1.0,4.0,77.0,58.0,8.1,0.0,6.0,0.0,0.1,4.6,0.0,4.6
8600000US75246,75246,ZCTA5 75246,2276,36.8,33.0,0.0,1.4,2.3,63.2,33.7,26.6,0.0,1.8,0.0,0.5,0.5,0.2,0.3
8600000US75247,75247,ZCTA5 75247,712,0.0,0.0,0.0,0.0,0.0,100.0,41.2,54.6,0.0,0.0,0.0,2.1,2.1,0.0,2.1
8600000US75248,75248,ZCTA5 75248,35464,18.7,14.5,0.7,0.1,3.4,81.3,62.3,8.7,0.1,5.6,0.0,0.0,4.5,0.0,4.5
