GEO.id,GEO.id2,GEO.display-label,HC03_VC81,HC03_VC82,HC03_VC83,HC03_VC84,HC03_VC85,HC03_VC86,HC03_VC87,HC03_VC88,HC03_VC89,HC03_VC90,HC03_VC91,HC03_VC92,HC03_VC93,HC03_VC94,HC03_VC95,HC03_VC96
8600000US75071,75071,ZCTA5 75071,35077,17.0,14.7,1.0,0.2,1.1,83.0,66.8,11.5,0.5,2.7,0.0,0.0,1.4,0.1,1.3
8600000US75074,75074,ZCTA5 75074,43797,37.3,29.9,0.5,0.0,6.9,62.7,43.7,10.3,0.1,6.9,0.1,0.2,1.5,0.1,1.4
8600000US75075,75075,ZCTA5 75075,33509,14.6,11.4,0.1,0.3,2.9,85.4,68.7,5.4,0.2,9.6,0.1,0.0,1.4,0.1,1.3
8600000US75076,75076,ZCTA5 75076,6959,3.4,1.2,0.0,0.0,2.2,96.6,92.3,0.0,1.4,0.3,0.4,0.0,2.1,0.0,2.1
8600000US75077,75077,ZCTA5 75077,36361,10.5,7.8,0.8,0.0,1.9,89.5,78.4,4.2,0.2,3.9,0.1,0.1,2.6,0.0,2.6
8600000US75078,75078,ZCTA5 75078,9685,7.6,6.9,0.1,0.0,0.6,92.4,85.2,4.3,0.2,1.9,0.0,0.0,0.7,0.0,0.7
8600000US75080,75080,ZCTA5 75080,44061,24.9,18.8,0.2,0.1,5.8,75.1,60.7,4.2,0.1,8.5,0.3,0.0,1.5,0.0,1.5
8600000US75081,75081,ZCTA5 75081,33574,13.2,10.0,0.7,0.1,2.5,86.8,53.5,11.3,0.4,19.3,0.1,0.2,2.0,0.0,2.0
8600000US75082,75082,ZCTA5 75082,21075,6.8,5.0,0.3,0.0,1.5,93.2,59.4,6.5,0.6,25.1,0.0,0.1,1.6,0.2,1.4
8600000US75087,75087,ZCTA5 75087,27499,9.9,7.8,0.0,0.0,2.1,90.1,79.1,4.0,0.5,3.4,1.6,0.0,1.6,0.0,1.6
8600000US75088,75088,ZCTA5 75088,25285,15.7,10.4,0.6,0.2,4.5,84.3,68.1,9.7,0.1,5.4,0.0,0.1,0.9,0.0,0.9
8600000US75089,75089,ZCTA5 75089,28701,14.9,9.3,1.1,0.0,4.5,85.1,61.0,17.8,0.4,4.8,0.1,0.3,0.7,0.0,0.7
8600000US75090,75090,ZCTA5 75090,22844,23.7,19.3,1.3,0.0,3.1,76.3,62.2,9.8,0.4,1.3,0.0,0.2,2.4,0.3,2.1
8600000US75092,75092,ZCTA5 75092,22971,10.5,8.6,0.1,0.2,1.5,89.5,77.3,6.9,1.5,1.4,0.0,0.0,2.4,0.1,2.3
8600000US75093,75093,ZCTA5 75093,47905,7.3,4.1,0.3,0.4,2.4,92.7,69.5,4.6,0.5,14.9,0.2,0.6,2.5,0.2,2.3
8600000US75094,75094,ZCTA5 75094,19605,7.4,4.4,0.0,0.0,3.0,92.6,48.1,8.6,1.3,31.1,0.0,1.3,2.3,0.0,2.3
8600000US75098,75098,ZCTA5 75098,44861,13.8,10.8,0.5,0.3,2.2,86.2,66.3,10.3,0.7,6.4,0.2,0.3,1.9,0.1,1.8
8600000US75101,75101,ZCTA5 75101,671,58.0,56.8,0.0,0.0,1.2,42.0,21.9,12.1,2.4,0.0,0.0,0.0,5.7,0.0,5.7
8600000US75102,75102,ZCTA5 75102,1076,3.2,3.2,0.0,0.0,0.0,96.8,92.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75103,75103,ZCTA5 75103,13873,7.4,6.7,0.2,0.0,0.5,92.6,89.8,1.6,0.8,0.1,0.0,0.1,0.4,0.0,0.4
8600000US75104,75104,ZCTA5 75104,44213,15.2,13.3,0.4,0.0,1.6,84.8,29.1,50.9,0.2,2.6,0.0,0.2,1.9,0.2,1.7
8600000US75105,75105,ZCTA5 75105,295,0.0,0.0,0.0,0.0,0.0,100.0,97.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75109,75109,ZCTA5 75109,4044,5.8,4.7,0.0,0.0,1.1,94.2,90.9,2.7,0.0,0.1,0.0,0.0,0.5,0.0,0.5
8600000US75110,75110,ZCTA5 75110,28034,29.3,27.5,0.2,0.0,1.5,70.7,50.1,18.5,0.2,1.0,0.0,0.0,0.9,0.0,0.9
8600000US75114,75114,ZCTA5 75114,4410,8.8,7.7,0.0,0.0,1.1,91.2,80.5,6.9,0.4,0.5,0.0,0.0,2.8,0.0,2.8
8600000US75115,75115,ZCTA5 75115,47656,9.9,8.2,0.2,0.0,1.4,90.1,20.5,66.6,0.5,0.9,0.0,0.4,1.2,0.2,1.0
8600000US75116,75116,ZCTA5 75116,19403,43.4,40.3,0.0,0.0,3.1,56.6,36.1,17.9,0.2,0.9,0.0,0.6,0.9,0.0,0.9
8600000US75117,75117,ZCTA5 75117,3069,5.7,4.5,0.0,0.0,1.2,94.3,87.7,4.9,0.2,1.0,0.0,0.0,0.6,0.0,0.6
8600000US75119,75119,ZCTA5 75119,25723,33.4,32.7,0.0,0.0,0.7,66.6,53.7,10.3,0.4,0.4,0.0,0.1,1.7,0.0,1.7
8600000US75124,75124,ZCTA5 75124,4253,9.6,9.6,0.0,0.0,0.0,90.4,88.1,0.6,0.5,0.7,0.0,0.0,0.5,0.0,0.5
8600000US75125,75125,ZCTA5 75125,7046,35.7,35.4,0.0,0.0,0.3,64.3,45.5,12.6,0.0,1.7,0.1,0.0,4.3,0.0,4.3
8600000US75126,75126,ZCTA5 75126,30324,13.9,11.3,1.0,0.0,1.6,86.1,71.1,11.5,0.2,0.6,0.6,0.0,1.9,0.0,1.9
8600000US75127,75127,ZCTA5 75127,1581,12.0,12.0,0.0,0.0,0.0,88.0,85.1,0.1,2.3,0.0,0.0,0.0,0.4,0.0,0.4
8600000US75132,75132,ZCTA5 75132,268,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75134,75134,ZCTA5 75134,19872,21.4,18.4,0.0,0.0,2.9,78.6,11.8,65.3,0.3,0.3,0.0,0.1,0.9,0.0,0.9
8600000US75135,75135,ZCTA5 75135,5124,8.3,6.4,0.0,0.0,1.9,91.7,84.7,5.0,0.9,0.3,0.0,0.0,0.9,0.0,0.9
8600000US75137,75137,ZCTA5 75137,18795,24.5,23.0,0.0,0.0,1.5,75.5,38.2,32.8,0.0,2.1,0.0,0.2,2.1,0.7,1.4
8600000US75140,75140,ZCTA5 75140,7409,10.0,9.1,0.0,0.0,0.9,90.0,84.8,0.1,0.7,0.2,1.8,0.0,2.3,0.3,2.0
8600000US75141,75141,ZCTA5 75141,4964,36.4,35.5,0.1,0.0,0.8,63.6,21.3,41.6,0.0,0.0,0.0,0.0,0.7,0.0,0.7
8600000US75142,75142,ZCTA5 75142,19111,22.2,21.6,0.0,0.0,0.7,77.8,71.3,4.0,0.5,0.2,0.0,0.0,1.6,0.0,1.6
8600000US75143,75143,ZCTA5 75143,15587,10.0,9.8,0.0,0.1,0.1,90.0,86.0,2.1,0.9,0.2,0.0,0.0,0.7,0.1,0.6
8600000US75144,75144,ZCTA5 75144,3296,14.0,12.9,0.0,0.0,1.1,86.0,50.1,33.7,0.4,0.0,0.0,0.0,1.8,0.3,1.5
8600000US75146,75146,ZCTA5 75146,16598,15.7,15.3,0.3,0.0,0.1,84.3,19.1,64.5,0.1,0.0,0.0,0.4,0.2,0.0,0.2
8600000US75147,75147,ZCTA5 75147,8020,11.2,11.2,0.0,0.0,0.0,88.8,86.8,1.5,0.1,0.2,0.0,0.0,0.1,0.0,0.1
8600000US75148,75148,ZCTA5 75148,6842,6.6,6.3,0.0,0.0,0.2,93.4,83.7,8.9,0.0,0.4,0.0,0.0,0.4,0.0,0.4
8600000US75149,75149,ZCTA5 75149,56358,33.4,28.1,0.4,0.0,4.9,66.6,42.3,21.3,0.1,2.2,0.0,0.1,0.5,0.1,0.5
8600000US75150,75150,ZCTA5 75150,57354,28.8,25.2,0.5,0.0,3.1,71.2,49.6,16.2,0.1,3.1,0.0,0.5,1.6,0.1,1.6
8600000US75152,75152,ZCTA5 75152,4801,35.0,33.2,0.1,0.0,1.7,65.0,62.3,0.7,0.7,0.0,0.0,0.0,1.3,0.0,1.3
8600000US75153,75153,ZCTA5 75153,750,26.5,26.5,0.0,0.0,0.0,73.5,53.1,10.4,5.6,0.0,0.0,0.0,4.4,0.0,4.4
8600000US75154,75154,ZCTA5 75154,34546,22.7,19.3,0.0,0.0,3.4,77.3,52.5,22.4,0.5,0.5,0.0,0.0,1.4,0.1,1.3
8600000US75155,75155,ZCTA5 75155,2614,40.7,36.1,0.6,0.6,3.4,59.3,57.0,1.9,0.0,0.0,0.0,0.0,0.4,0.3,0.2
8600000US75156,75156,ZCTA5 75156,14516,5.5,4.5,0.4,0.0,0.5,94.5,90.7,1.0,0.5,0.2,0.1,0.3,1.6,0.0,1.6
8600000US75157,75157,ZCTA5 75157,399,2.5,1.5,0.0,0.0,1.0,97.5,44.6,47.1,0.0,0.0,0.0,0.0,5.8,0.0,5.8
8600000US75158,75158,ZCTA5 75158,4883,7.2,5.5,0.0,0.0,1.7,92.8,89.3,1.5,0.4,0.2,0.0,0.0,1.3,0.0,1.3
8600000US75159,75159,ZCTA5 75159,17403,24.8,23.3,0.2,0.2,1.0,75.2,56.1,16.8,0.5,0.2,0.0,0.0,1.7,0.4,1.3
8600000US75160,75160,ZCTA5 75160,22285,26.8,25.5,0.4,0.0,0.9,73.2,51.6,18.2,0.4,1.0,0.0,0.2,1.9,0.0,1.9
8600000US75161,75161,ZCTA5 75161,6507,10.1,6.1,0.0,0.0,4.0,89.9,73.6,9.2,0.0,2.1,0.1,0.0,5.0,0.0,5.0
8600000US75163,75163,ZCTA5 75163,1863,1.5,1.5,0.0,0.0,0.0,98.5,90.8,7.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7
8600000US75164,75164,ZCTA5 75164,435,9.7,9.7,0.0,0.0,0.0,90.3,85.5,3.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75165,75165,ZCTA5 75165,37086,24.3,21.9,1.0,0.0,1.4,75.7,62.2,11.3,0.3,0.9,0.2,0.1,0.7,0.0,0.7
8600000US75166,75166,ZCTA5 75166,3131,6.2,4.9,0.0,0.0,1.4,93.8,78.4,10.3,0.3,3.4,0.0,0.0,1.2,0.0,1.2
8600000US75167,75167,ZCTA5 75167,9516,16.0,13.8,0.0,0.0,2.2,84.0,78.4,3.4,0.9,0.5,0.0,0.0,0.7,0.4,0.3
8600000US75169,75169,ZCTA5 75169,14507,7.1,6.4,0.1,0.2,0.4,92.9,87.0,4.1,0.8,0.2,0.0,0.1,0.8,0.0,0.8
8600000US75172,75172,ZCTA5 75172,4034,49.6,46.2,0.0,0.0,3.3,50.4,23.5,25.9,0.4,0.1,0.0,0.2,0.3,0.0,0.3
8600000US75173,75173,ZCTA5 75173,4845,14.1,13.9,0.2,0.0,0.0,85.9,77.0,3.0,0.5,0.4,1.2,0.0,3.9,0.0,3.9
8600000US75180,75180,ZCTA5 75180,22497,47.5,41.5,0.1,0.0,5.9,52.5,31.6,19.6,0.1,0.4,0.0,0.0,0.8,0.1,0.7
8600000US75181,75181,ZCTA5 75181,25987,26.0,22.9,0.7,0.0,2.3,74.0,34.7,30.1,0.4,7.1,0.0,0.6,1.3,0.0,1.3
8600000US75182,75182,ZCTA5 75182,4838,8.0,4.8,2.0,0.0,1.1,92.0,67.7,0.4,0.2,22.1,0.0,0.0,1.6,0.8,0.8
8600000US75189,75189,ZCTA5 75189,20505,20.8,16.6,0.2,0.2,3.7,79.2,72.1,3.5,0.6,1.6,0.3,0.0,1.1,0.0,1.1
8600000US75201,75201,ZCTA5 75201,8380,12.6,8.2,0.6,0.2,3.6,87.4,58.7,11.6,0.3,8.3,1.3,0.3,6.9,0.1,6.8
8600000US75202,75202,ZCTA5 75202,2060,11.7,10.1,0.0,0.0,1.6,88.3,55.0,20.4,0.0,7.1,0.0,0.0,5.7,0.0,5.7
8600000US75203,75203,ZCTA5 75203,16370,57.3,53.2,0.1,0.0,4.0,42.7,3.9,36.6,0.0,0.5,0.0,1.0,0.8,0.0,0.8
8600000US75204,75204,ZCTA5 75204,26200,33.8,27.9,0.5,0.5,5.0,66.2,46.2,12.3,0.3,5.5,0.0,0.0,1.9,0.1,1.8
8600000US75205,75205,ZCTA5 75205,23658,7.8,5.5,0.2,0.1,1.9,92.2,85.9,1.0,0.1,4.0,0.0,0.0,1.3,0.0,1.3
8600000US75206,75206,ZCTA5 75206,36579,31.2,26.2,0.5,0.2,4.3,68.8,57.8,4.5,0.3,4.0,0.0,0.2,1.9,0.0,1.8
8600000US75207,75207,ZCTA5 75207,9631,17.6,15.2,0.7,0.8,0.9,82.4,32.4,46.8,0.6,0.6,0.0,0.1,1.8,0.0,1.8
8600000US75208,75208,ZCTA5 75208,30743,72.5,68.9,0.1,0.0,3.6,27.5,23.3,3.0,0.2,0.5,0.1,0.0,0.3,0.0,0.3
8600000US75209,75209,ZCTA5 75209,14215,19.4,17.1,0.3,0.5,1.4,80.6,56.0,17.7,0.0,1.9,0.1,0.5,4.4,0.4,4.0
8600000US75210,75210,ZCTA5 75210,5795,20.7,12.1,0.0,0.0,8.6,79.3,1.8,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75211,75211,ZCTA5 75211,72169,82.4,76.4,0.1,0.2,5.7,17.6,10.6,5.6,0.3,0.6,0.0,0.1,0.3,0.0,0.3
8600000US75212,75212,ZCTA5 75212,24693,66.5,58.2,0.4,0.2,7.7,33.5,4.2,26.0,0.1,0.5,0.1,0.0,2.5,0.0,2.5
8600000US75214,75214,ZCTA5 75214,32662,21.6,18.7,0.1,0.1,2.7,78.4,69.7,5.0,0.4,2.0,0.0,0.3,1.1,0.1,1.0
8600000US75215,75215,ZCTA5 75215,13931,7.9,7.4,0.0,0.2,0.3,92.1,6.5,84.8,0.2,0.0,0.0,0.3,0.3,0.0,0.3
8600000US75216,75216,ZCTA5 75216,47031,29.8,28.1,0.0,0.0,1.7,70.2,1.8,67.6,0.1,0.3,0.1,0.0,0.4,0.0,0.4
8600000US75217,75217,ZCTA5 75217,82620,63.9,60.1,0.2,0.0,3.6,36.1,7.9,27.3,0.0,0.1,0.0,0.3,0.4,0.0,0.4
8600000US75218,75218,ZCTA5 75218,22708,24.1,20.6,0.1,0.2,3.2,75.9,67.4,5.8,0.2,1.5,0.0,0.2,0.8,0.0,0.7
8600000US75219,75219,ZCTA5 75219,20636,28.4,24.5,0.6,0.2,3.0,71.6,51.9,7.7,0.1,7.8,0.0,0.1,4.0,0.2,3.8
8600000US75220,75220,ZCTA5 75220,43840,79.7,69.2,0.3,0.3,9.9,20.3,14.6,4.0,0.1,1.0,0.0,0.1,0.5,0.0,0.5
8600000US75223,75223,ZCTA5 75223,12878,71.0,66.6,0.1,0.3,4.1,29.0,13.9,12.4,0.4,1.7,0.0,0.4,0.3,0.0,0.3
8600000US75224,75224,ZCTA5 75224,34635,61.5,58.9,0.2,0.0,2.4,38.5,8.8,27.2,0.7,0.9,0.1,0.1,0.7,0.0,0.7
8600000US75225,75225,ZCTA5 75225,20380,3.0,2.5,0.0,0.2,0.3,97.0,94.0,0.2,0.0,2.1,0.0,0.0,0.7,0.0,0.7
8600000US75226,75226,ZCTA5 75226,3091,45.4,40.7,0.0,0.4,4.2,54.6,31.7,12.4,0.4,7.2,0.0,0.3,2.5,0.0,2.5
8600000US75227,75227,ZCTA5 75227,55374,56.8,52.1,0.2,0.5,4.1,43.2,9.5,32.1,0.1,0.9,0.0,0.2,0.4,0.0,0.3
8600000US75228,75228,ZCTA5 75228,65998,47.7,42.8,0.4,0.1,4.3,52.3,26.4,20.5,0.1,3.9,0.0,0.1,1.4,0.0,1.4
8600000US75229,75229,ZCTA5 75229,32711,42.7,32.1,0.2,0.2,10.2,57.3,50.7,2.8,0.1,2.8,0.0,0.2,0.8,0.0,0.7
8600000US75230,75230,ZCTA5 75230,26779,19.6,14.3,0.2,0.5,4.6,80.4,69.9,5.6,0.2,3.7,0.0,0.0,1.0,0.0,1.0
8600000US75231,75231,ZCTA5 75231,35249,43.3,37.8,0.2,0.2,5.1,56.7,29.4,23.7,0.5,1.9,0.0,0.4,0.6,0.2,0.4
8600000US75232,75232,ZCTA5 75232,27546,21.3,19.3,0.1,0.1,1.8,78.7,6.4,71.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8600000US75233,75233,ZCTA5 75233,14053,56.7,50.1,1.8,0.0,4.8,43.3,10.8,31.0,0.1,0.2,0.0,0.0,1.2,0.6,0.6
8600000US75234,75234,ZCTA5 75234,28640,46.8,39.2,0.2,0.1,7.4,53.2,44.7,3.9,0.9,2.6,0.0,0.2,0.9,0.0,0.9
8600000US75235,75235,ZCTA5 75235,18493,67.8,63.9,0.2,0.0,3.7,32.2,14.7,7.6,0.1,6.4,0.0,0.0,3.4,0.0,3.4
8600000US75236,75236,ZCTA5 75236,15073,39.8,34.5,0.0,0.0,5.3,60.2,16.6,39.4,0.1,2.8,0.0,1.2,0.3,0.0,0.3
8600000US75237,75237,ZCTA5 75237,17038,9.2,8.4,0.1,0.0,0.7,90.8,5.3,83.3,0.0,0.5,0.0,0.1,1.5,0.1,1.4
8600000US75238,75238,ZCTA5 75238,29204,26.8,22.5,0.5,0.1,3.8,73.2,53.0,17.2,0.1,2.1,0.0,0.0,0.9,0.2,0.7
8600000US75240,75240,ZCTA5 75240,24639,59.4,44.8,0.3,0.1,14.3,40.6,25.6,10.7,0.0,2.9,0.0,0.6,0.7,0.0,0.7
8600000US75241,75241,ZCTA5 75241,27978,6.9,5.7,0.2,0.0,1.0,93.1,3.6,88.8,0.0,0.0,0.0,0.0,0.6,0.0,0.6
8600000US75243,75243,ZCTA5 75243,55142,24.1,20.3,0.4,0.1,3.3,75.9,27.1,40.5,0.1,6.7,0.0,0.5,0.9,0.1,0.7
8600000US75244,75244,ZCTA5 75244,13253,27.2,22.4,0.3,0.3,4.3,72.8,57.4,6.9,0.9,6.4,0.0,0.0,1.1,0.0,1.1
8600000US75246,75246,ZCTA5 75246,3018,61.6,54.4,0.0,0.0,7.2,38.4,17.9,15.2,0.2,2.5,0.0,1.3,1.3,0.0,1.3
8600000US75247,75247,ZCTA5 75247,447,4.5,0.0,0.0,0.9,3.6,95.5,28.6,46.1,0.0,0.0,0.0,0.0,20.8,0.0,20.8
8600000US75248,75248,ZCTA5 75248,34614,14.3,11.0,0.1,0.3,3.0,85.7,71.6,8.0,0.1,4.4,0.0,0.1,1.5,0.1,1.3
8600000US75249,75249,ZCTA5 75249,12900,35.5,29.7,1.3,0.0,4.5,64.5,13.0,45.9,0.1,4.3,0.0,0.3,1.0,0.0,1.0
8600000US75251,75251,ZCTA5 75251,2625,15.7,15.7,0.0,0.0,0.0,84.3,62.3,7.0,1.8,10.8,0.0,1.3,1.1,0.0,1.1
