GEO.id,GEO.id2,GEO.display-label,HC03_VC87,HC03_VC88,HC03_VC89,HC03_VC90,HC03_VC91,HC03_VC92,HC03_VC93,HC03_VC94,HC03_VC95,HC03_VC96,HC03_VC97,HC03_VC98,HC03_VC99,HC03_VC100,HC03_VC101,HC03_VC102
8600000US75050,75050,ZCTA5 75050,40819,50.3,44.1,0.6,0.2,5.4,49.7,31.5,13.2,0.2,2.9,0.0,0.3,1.5,0.1,1.4
8600000US75051,75051,ZCTA5 75051,42546,58.8,52.9,0.9,0.2,4.9,41.2,21.5,16.4,0.2,2.0,0.0,0.0,1.0,0.0,1.0
8600000US75052,75052,ZCTA5 75052,90611,35.1,29.8,1.6,0.1,3.6,64.9,27.8,25.5,0.4,9.5,0.0,0.2,1.5,0.2,1.4
8600000US75054,75054,ZCTA5 75054,6919,18.3,11.6,2.2,2.1,2.4,81.7,37.4,29.7,0.5,11.4,0.0,0.4,2.3,0.0,2.3
8600000US75056,75056,ZCTA5 75056,51534,17.7,13.1,0.5,0.2,3.9,82.3,60.3,6.6,0.4,12.5,0.0,0.2,2.3,0.1,2.2
8600000US75057,75057,ZCTA5 75057,13800,45.3,40.9,0.5,0.3,3.5,54.7,38.5,7.0,0.1,2.7,0.5,0.8,5.1,0.0,5.1
8600000US75058,75058,ZCTA5 75058,3286,20.0,18.4,0.0,0.0,1.6,80.0,78.0,0.9,0.0,0.0,0.4,0.0,0.6,0.0,0.6
8600000US75060,75060,ZCTA5 75060,47608,59.1,46.3,0.2,0.0,12.7,40.9,29.8,4.1,0.1,5.7,0.0,0.2,1.0,0.2,0.7
8600000US75061,75061,ZCTA5 75061,53303,63.2,44.0,0.6,0.2,18.4,36.8,22.7,9.0,0.1,3.6,0.0,0.1,1.2,0.0,1.2
8600000US75062,75062,ZCTA5 75062,46469,43.6,31.3,0.6,0.4,11.3,56.4,33.1,13.5,0.1,7.2,0.1,0.3,2.0,0.1,1.9
8600000US75063,75063,ZCTA5 75063,36670,9.7,6.7,0.6,0.2,2.1,90.3,30.8,17.2,0.4,38.9,0.1,0.3,2.6,0.4,2.3
8600000US75065,75065,ZCTA5 75065,11369,16.4,10.2,0.1,2.2,3.9,83.6,76.0,2.1,0.1,2.6,0.0,0.1,2.7,0.0,2.7
8600000US75067,75067,ZCTA5 75067,63167,30.8,25.8,1.0,0.2,3.9,69.2,47.7,8.9,0.1,8.5,0.0,0.1,3.8,0.2,3.6
8600000US75068,75068,ZCTA5 75068,42162,23.5,16.6,0.6,0.5,5.9,76.5,52.8,17.0,0.3,2.7,0.0,1.6,2.1,0.1,2.1
8600000US75069,75069,ZCTA5 75069,35321,33.9,30.3,0.5,0.4,2.8,66.1,53.3,10.0,0.1,1.1,0.0,0.6,1.0,0.0,0.9
8600000US75070,75070,ZCTA5 75070,82195,12.8,9.4,0.5,0.2,2.6,87.2,69.6,8.7,0.3,6.1,0.0,0.3,2.2,0.0,2.2
8600000US75071,75071,ZCTA5 75071,41096,15.5,12.2,0.8,0.2,2.3,84.5,65.5,13.8,0.2,3.5,0.0,0.3,1.1,0.0,1.1
8600000US75074,75074,ZCTA5 75074,47436,37.4,31.0,0.8,0.0,5.6,62.6,40.4,9.8,0.1,10.1,0.1,0.3,1.8,0.1,1.7
8600000US75075,75075,ZCTA5 75075,34345,15.4,10.5,0.2,0.1,4.5,84.6,67.7,6.6,0.4,7.9,0.1,0.0,2.0,0.4,1.6
8600000US75076,75076,ZCTA5 75076,7327,3.5,3.1,0.0,0.0,0.5,96.5,92.1,0.9,1.6,0.1,0.0,0.0,1.8,0.0,1.8
8600000US75077,75077,ZCTA5 75077,36658,11.5,9.6,0.8,0.1,1.0,88.5,78.1,5.1,0.0,3.3,0.0,0.0,1.9,0.1,1.8
8600000US75078,75078,ZCTA5 75078,13229,9.7,7.7,0.1,0.0,1.8,90.3,79.8,7.0,0.2,3.1,0.0,0.1,0.3,0.0,0.3
8600000US75080,75080,ZCTA5 75080,46820,22.9,17.7,0.5,0.1,4.7,77.1,61.0,4.4,0.2,8.6,0.4,0.2,2.2,0.0,2.2
8600000US75081,75081,ZCTA5 75081,34579,13.6,10.4,0.3,0.2,2.8,86.4,50.0,14.0,0.3,19.0,0.0,0.0,3.1,0.0,3.1
8600000US75082,75082,ZCTA5 75082,22417,8.0,6.2,0.3,0.2,1.4,92.0,55.6,7.6,0.5,23.5,0.2,0.1,4.6,0.2,4.4
8600000US75087,75087,ZCTA5 75087,30632,12.4,10.4,0.4,0.2,1.4,87.6,76.1,4.5,0.3,2.9,0.7,0.2,2.9,0.0,2.9
8600000US75088,75088,ZCTA5 75088,26083,19.7,15.0,1.0,0.0,3.6,80.3,59.8,11.2,0.3,6.3,0.0,0.0,2.7,1.6,1.2
8600000US75089,75089,ZCTA5 75089,30352,21.8,15.1,0.2,0.0,6.4,78.2,52.4,16.6,0.1,7.6,0.2,0.0,1.4,0.0,1.4
8600000US75090,75090,ZCTA5 75090,23908,25.0,20.9,0.0,0.0,4.0,75.0,57.7,12.7,0.6,1.2,0.0,0.0,2.8,0.0,2.8
8600000US75092,75092,ZCTA5 75092,22633,12.7,11.1,0.1,0.2,1.3,87.3,75.6,6.2,1.8,1.5,0.0,0.0,2.2,0.4,1.8
8600000US75093,75093,ZCTA5 75093,48249,7.7,4.9,0.4,0.1,2.3,92.3,67.1,5.3,0.4,16.1,0.1,0.3,3.0,0.3,2.7
8600000US75094,75094,ZCTA5 75094,21541,5.5,3.4,0.0,0.2,1.8,94.5,48.7,13.0,0.3,30.9,0.0,0.0,1.7,0.0,1.7
8600000US75098,75098,ZCTA5 75098,49571,15.9,13.0,1.0,0.1,1.7,84.1,65.0,11.3,0.4,4.9,0.1,0.0,2.4,0.0,2.4
8600000US75101,75101,ZCTA5 75101,664,45.6,43.8,0.0,0.0,1.8,54.4,36.9,14.0,2.1,0.0,0.0,0.0,1.4,0.0,1.4
8600000US75102,75102,ZCTA5 75102,1173,19.4,19.4,0.0,0.0,0.0,80.6,73.9,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75103,75103,ZCTA5 75103,13037,6.0,5.1,0.1,0.0,0.9,94.0,88.5,1.9,0.3,1.0,0.0,0.4,1.9,0.1,1.9
8600000US75104,75104,ZCTA5 75104,46818,19.8,16.9,0.7,0.2,2.1,80.2,22.9,51.9,0.2,2.7,0.0,0.1,2.4,0.2,2.2
8600000US75105,75105,ZCTA5 75105,148,4.1,4.1,0.0,0.0,0.0,95.9,87.8,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75109,75109,ZCTA5 75109,4047,7.1,6.8,0.0,0.0,0.2,92.9,87.8,2.6,0.0,0.2,0.0,0.0,2.3,0.0,2.3
8600000US75110,75110,ZCTA5 75110,28247,30.2,29.0,0.3,0.0,0.9,69.8,48.4,18.8,0.1,1.0,0.3,0.1,1.1,0.0,1.1
8600000US75114,75114,ZCTA5 75114,4555,10.6,10.4,0.0,0.0,0.3,89.4,82.5,5.4,0.1,0.2,0.0,0.0,1.1,0.0,1.1
8600000US75115,75115,ZCTA5 75115,50619,13.1,12.0,0.1,0.1,0.9,86.9,16.3,68.2,0.4,0.4,0.1,0.1,1.4,0.0,1.3
8600000US75116,75116,ZCTA5 75116,20404,44.3,40.1,0.1,0.0,4.0,55.7,29.9,23.9,0.1,0.7,0.0,0.2,0.9,0.0,0.9
8600000US75117,75117,ZCTA5 75117,3423,8.8,7.7,0.0,0.0,1.1,91.2,84.2,5.7,0.3,0.0,0.0,0.0,1.0,0.0,1.0
8600000US75119,75119,ZCTA5 75119,26631,34.9,32.5,0.2,0.0,2.2,65.1,54.0,8.7,0.1,0.5,0.0,0.0,1.8,0.1,1.8
8600000US75124,75124,ZCTA5 75124,4376,9.3,9.3,0.0,0.0,0.0,90.7,88.2,1.1,0.0,0.0,0.0,0.0,1.4,0.0,1.4
8600000US75125,75125,ZCTA5 75125,6170,31.3,30.2,0.0,0.0,1.1,68.7,53.7,12.7,0.0,0.2,0.0,0.0,2.2,0.0,2.2
8600000US75126,75126,ZCTA5 75126,35767,18.6,14.9,0.9,0.2,2.6,81.4,67.2,10.0,0.1,0.7,0.9,0.1,2.3,0.0,2.3
8600000US75127,75127,ZCTA5 75127,1763,8.1,7.8,0.0,0.0,0.3,91.9,85.4,4.5,1.1,0.0,0.0,0.0,1.0,0.0,1.0
8600000US75132,75132,ZCTA5 75132,1014,11.8,11.8,0.0,0.0,0.0,88.2,77.2,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75134,75134,ZCTA5 75134,21077,22.2,19.0,0.0,0.0,3.2,77.8,10.1,65.7,0.1,0.3,0.0,0.5,1.1,0.1,1.0
8600000US75135,75135,ZCTA5 75135,5545,9.7,7.7,0.0,0.0,2.0,90.3,85.0,4.8,0.2,0.0,0.0,0.0,0.3,0.0,0.3
8600000US75137,75137,ZCTA5 75137,18911,28.1,24.9,0.5,0.1,2.6,71.9,30.9,37.8,0.0,2.2,0.1,0.2,0.8,0.1,0.7
8600000US75140,75140,ZCTA5 75140,6857,13.2,12.8,0.1,0.0,0.3,86.8,81.6,0.1,0.2,0.5,2.3,0.0,2.0,0.3,1.6
8600000US75141,75141,ZCTA5 75141,5358,37.1,34.5,0.4,0.1,2.1,62.9,22.8,37.7,0.4,0.0,1.0,0.0,1.0,0.0,1.0
8600000US75142,75142,ZCTA5 75142,18240,21.6,20.8,0.3,0.0,0.5,78.4,72.3,4.3,0.1,0.2,0.0,0.0,1.6,0.0,1.6
8600000US75143,75143,ZCTA5 75143,16175,10.3,9.7,0.1,0.1,0.5,89.7,85.3,2.0,1.2,0.3,0.0,0.0,0.8,0.0,0.8
8600000US75144,75144,ZCTA5 75144,3369,9.1,8.3,0.0,0.0,0.7,90.9,64.2,24.2,0.1,0.4,0.0,0.0,2.1,0.0,2.1
8600000US75146,75146,ZCTA5 75146,18217,18.4,17.2,0.4,0.0,0.8,81.6,16.8,62.1,0.1,0.0,0.2,0.1,2.3,0.0,2.3
8600000US75147,75147,ZCTA5 75147,8376,9.3,9.1,0.2,0.0,0.0,90.7,87.1,1.7,1.7,0.2,0.0,0.0,0.0,0.0,0.0
8600000US75148,75148,ZCTA5 75148,6408,10.5,10.2,0.0,0.0,0.3,89.5,74.9,12.5,0.0,0.4,0.3,0.0,1.4,0.0,1.4
8600000US75149,75149,ZCTA5 75149,56970,35.2,31.3,0.8,0.0,3.1,64.8,37.5,24.1,0.3,2.4,0.0,0.1,0.6,0.0,0.6
8600000US75150,75150,ZCTA5 75150,60450,37.2,32.0,0.8,0.1,4.2,62.8,40.2,17.2,0.1,3.2,0.0,0.1,2.0,0.0,1.9
8600000US75152,75152,ZCTA5 75152,5376,37.7,36.5,0.1,0.3,0.9,62.3,58.4,2.1,0.2,0.0,0.0,0.0,1.6,0.0,1.6
8600000US75153,75153,ZCTA5 75153,687,18.6,18.6,0.0,0.0,0.0,81.4,64.0,6.7,5.1,0.0,0.0,0.0,5.5,0.0,5.5
8600000US75154,75154,ZCTA5 75154,37193,24.1,22.2,0.4,0.0,1.5,75.9,48.7,23.9,0.4,0.9,0.0,0.1,2.0,0.0,2.0
8600000US75155,75155,ZCTA5 75155,2762,37.1,34.6,0.4,0.3,1.8,62.9,59.7,2.7,0.0,0.0,0.0,0.0,0.5,0.0,0.5
8600000US75156,75156,ZCTA5 75156,14918,6.0,5.3,0.3,0.0,0.4,94.0,89.0,1.2,1.2,0.7,0.0,0.3,1.5,0.0,1.5
8600000US75157,75157,ZCTA5 75157,305,2.3,1.6,0.0,0.0,0.7,97.7,62.3,19.3,0.0,1.6,0.0,0.0,14.4,0.0,14.4
8600000US75158,75158,ZCTA5 75158,3955,3.5,1.6,0.0,0.0,1.9,96.5,94.0,0.3,0.2,0.4,0.0,0.0,1.6,0.0,1.6
8600000US75159,75159,ZCTA5 75159,18800,29.9,28.7,0.4,0.1,0.9,70.1,55.1,12.2,0.3,1.3,0.0,0.0,1.2,0.0,1.2
8600000US75160,75160,ZCTA5 75160,23779,27.7,26.5,0.1,0.0,1.1,72.3,49.8,17.6,0.9,1.2,0.0,0.0,2.6,0.1,2.5
8600000US75161,75161,ZCTA5 75161,6642,10.7,9.1,1.6,0.0,0.0,89.3,73.4,9.8,0.4,1.6,0.0,0.0,4.2,0.0,4.2
8600000US75163,75163,ZCTA5 75163,1813,3.4,3.4,0.0,0.0,0.0,96.6,89.9,5.2,1.0,0.0,0.0,0.0,0.5,0.0,0.5
8600000US75164,75164,ZCTA5 75164,557,16.5,16.5,0.0,0.0,0.0,83.5,79.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600000US75165,75165,ZCTA5 75165,39270,23.0,21.0,0.2,0.0,1.8,77.0,61.7,12.4,0.5,0.8,0.1,0.0,1.5,0.0,1.5
8600000US75166,75166,ZCTA5 75166,3606,7.2,5.1,0.0,0.4,1.7,92.8,72.3,12.0,0.4,6.7,0.0,0.0,1.4,0.0,1.4
8600000US75167,75167,ZCTA5 75167,10285,22.6,21.4,0.0,0.0,1.2,77.4,71.4,3.2,1.1,0.0,0.0,0.0,1.6,0.6,1.1
8600000US75169,75169,ZCTA5 75169,13911,7.6,6.9,0.0,0.1,0.6,92.4,87.1,3.5,0.7,0.3,0.0,0.0,0.7,0.0,0.7
8600000US75172,75172,ZCTA5 75172,3964,57.8,51.9,1.1,0.0,4.9,42.2,20.7,20.8,0.0,0.0,0.0,0.3,0.3,0.0,0.3
8600000US75173,75173,ZCTA5 75173,4618,21.5,20.8,0.4,0.2,0.1,78.5,73.5,2.8,0.4,0.8,0.0,0.0,1.0,0.0,1.0
8600000US75180,75180,ZCTA5 75180,23706,55.9,52.8,0.1,0.1,2.9,44.1,21.9,20.1,0.1,0.2,0.0,0.0,1.7,0.1,1.7
8600000US75181,75181,ZCTA5 75181,27085,28.7,23.4,0.0,0.1,5.1,71.3,30.5,34.5,0.2,4.4,0.0,0.0,1.7,0.0,1.7
8600000US75182,75182,ZCTA5 75182,5455,6.1,4.0,0.4,0.9,0.9,93.9,67.2,0.7,0.2,24.9,0.0,0.0,0.9,0.9,0.0
8600000US75189,75189,ZCTA5 75189,22418,17.8,15.5,0.1,0.3,1.8,82.2,75.8,3.9,0.3,0.4,0.0,0.0,1.8,0.0,1.8
8600000US75201,75201,ZCTA5 75201,11154,11.3,6.3,1.0,0.4,3.6,88.7,59.7,14.6,0.1,6.5,0.0,0.3,7.6,0.1,7.5
8600000US75202,75202,ZCTA5 75202,2063,13.2,10.0,1.4,0.0,1.7,86.8,58.5,13.9,0.0,8.5,0.0,0.0,6.0,0.0,6.0
8600000US75203,75203,ZCTA5 75203,15207,53.2,48.4,0.0,0.2,4.6,46.8,7.1,38.7,0.0,0.5,0.0,0.0,0.5,0.0,0.5
8600000US75204,75204,ZCTA5 75204,27366,27.1,21.3,0.3,0.6,4.9,72.9,51.4,13.4,0.2,5.6,0.0,0.0,2.3,0.0,2.3
8600000US75205,75205,ZCTA5 75205,23669,6.2,4.2,0.4,0.2,1.4,93.8,86.1,0.7,0.2,4.3,0.0,0.2,2.4,0.2,2.3
8600000US75206,75206,ZCTA5 75206,37523,24.9,21.6,0.2,0.1,3.0,75.1,62.5,5.8,0.1,4.5,0.0,0.1,2.0,0.0,2.0
8600000US75207,75207,ZCTA5 75207,9455,17.8,14.9,0.9,0.4,1.6,82.2,38.1,41.5,0.5,0.5,0.0,0.2,1.3,0.0,1.3
8600000US75208,75208,ZCTA5 75208,31426,71.4,66.5,0.1,0.1,4.7,28.6,24.0,3.3,0.2,0.5,0.1,0.1,0.5,0.1,0.5
8600000US75209,75209,ZCTA5 75209,14775,22.5,21.5,0.1,0.2,0.8,77.5,58.5,12.9,0.0,2.8,0.0,0.0,3.3,0.0,3.3
8600000US75210,75210,ZCTA5 75210,6683,24.6,21.8,0.0,0.0,2.8,75.4,0.9,74.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0
8600000US75211,75211,ZCTA5 75211,75924,82.4,76.5,0.2,0.1,5.5,17.6,10.2,6.4,0.1,0.6,0.0,0.1,0.2,0.0,0.2
8600000US75212,75212,ZCTA5 75212,26059,59.3,52.4,0.2,0.2,6.5,40.7,10.2,27.9,0.0,1.5,0.1,0.0,1.0,0.1,0.9
8600000US75214,75214,ZCTA5 75214,33516,20.6,18.4,0.3,0.1,1.8,79.4,70.1,5.6,0.3,2.1,0.0,0.2,1.1,0.1,1.0
8600000US75215,75215,ZCTA5 75215,14490,9.2,8.5,0.3,0.1,0.3,90.8,7.9,82.2,0.1,0.2,0.1,0.2,0.2,0.0,0.2
8600000US75216,75216,ZCTA5 75216,49312,34.3,32.4,0.1,0.1,1.8,65.7,1.9,62.8,0.1,0.1,0.1,0.0,0.8,0.0,0.7
8600000US75217,75217,ZCTA5 75217,83121,66.6,62.4,0.3,0.2,3.7,33.4,6.3,26.6,0.0,0.1,0.0,0.1,0.3,0.0,0.3
8600000US75218,75218,ZCTA5 75218,23153,23.6,19.9,1.3,0.0,2.4,76.4,67.4,7.2,0.1,0.8,0.0,0.0,0.8,0.2,0.6
8600000US75219,75219,ZCTA5 75219,21335,33.3,27.3,0.9,0.4,4.6,66.7,49.2,5.6,0.3,7.7,0.0,0.0,4.0,0.0,4.0
8600000US75220,75220,ZCTA5 75220,44617,67.3,57.9,0.6,0.3,8.5,32.7,28.5,3.1,0.0,0.8,0.0,0.0,0.4,0.0,0.4
8600000US75223,75223,ZCTA5 75223,12988,71.0,67.5,0.2,0.2,3.1,29.0,16.4,10.6,0.2,0.7,0.4,0.0,0.7,0.0,0.7
8600000US75224,75224,ZCTA5 75224,35345,63.9,60.2,0.1,0.1,3.5,36.1,8.6,25.2,0.5,1.1,0.1,0.0,0.6,0.0,0.6
8600000US75225,75225,ZCTA5 75225,20958,4.3,3.0,0.0,0.4,1.0,95.7,92.3,0.2,0.1,2.0,0.1,0.0,1.0,0.0,1.0
8600000US75226,75226,ZCTA5 75226,3582,31.7,26.6,0.0,0.5,4.6,68.3,40.6,21.5,0.5,3.2,0.0,2.0,0.6,0.0,0.6
8600000US75227,75227,ZCTA5 75227,56847,58.1,55.4,0.4,0.3,2.0,41.9,9.7,30.7,0.0,0.7,0.0,0.2,0.7,0.2,0.5
8600000US75228,75228,ZCTA5 75228,71851,51.5,46.3,0.3,0.4,4.6,48.5,22.5,20.4,0.2,3.0,0.0,0.2,2.1,0.1,2.1
8600000US75229,75229,ZCTA5 75229,32986,36.5,27.5,0.1,0.1,8.8,63.5,56.5,3.2,0.1,3.1,0.0,0.0,0.5,0.0,0.4
8600000US75230,75230,ZCTA5 75230,26444,15.5,11.6,0.1,0.2,3.6,84.5,70.7,8.4,0.3,3.8,0.0,0.1,1.1,0.0,1.1
8600000US75231,75231,ZCTA5 75231,35600,39.1,33.7,0.1,0.1,5.1,60.9,28.8,23.2,0.5,6.2,0.0,0.2,2.0,0.2,1.8
8600000US75232,75232,ZCTA5 75232,27953,26.3,23.7,0.1,0.1,2.4,73.7,5.9,67.3,0.0,0.1,0.0,0.0,0.4,0.0,0.4
8600000US75233,75233,ZCTA5 75233,14915,54.1,49.2,0.3,0.0,4.6,45.9,11.9,32.2,0.1,0.0,0.0,0.1,1.5,0.0,1.5
8600000US75234,75234,ZCTA5 75234,29594,45.9,36.5,0.4,0.1,8.8,54.1,46.1,2.9,0.5,3.3,0.0,0.1,1.1,0.0,1.1
8600000US75235,75235,ZCTA5 75235,18923,57.0,52.7,0.2,0.6,3.5,43.0,20.5,12.1,0.0,6.7,0.0,0.0,3.8,0.0,3.7
8600000US75236,75236,ZCTA5 75236,16087,42.7,34.9,0.3,0.8,6.6,57.3,11.7,40.9,0.2,3.8,0.0,0.1,0.5,0.0,0.5
8600000US75237,75237,ZCTA5 75237,18795,16.0,13.5,0.1,0.2,2.2,84.0,3.1,79.6,0.0,0.6,0.0,0.0,0.8,0.0,0.8
8600000US75238,75238,ZCTA5 75238,30242,27.6,22.3,0.3,0.2,4.8,72.4,50.1,16.4,0.4,4.0,0.0,0.0,1.5,0.2,1.3
8600000US75240,75240,ZCTA5 75240,27234,61.0,47.8,0.2,0.2,12.8,39.0,22.0,10.9,0.0,4.4,0.0,0.0,1.7,0.0,1.7
8600000US75241,75241,ZCTA5 75241,29658,13.2,11.5,0.4,0.0,1.3,86.8,2.4,83.4,0.1,0.0,0.1,0.0,0.9,0.0,0.9
8600000US75243,75243,ZCTA5 75243,60064,25.8,20.9,0.8,0.1,4.0,74.2,24.7,40.2,0.1,7.3,0.1,0.2,1.8,0.3,1.4
8600000US75244,75244,ZCTA5 75244,13400,22.2,17.8,0.3,0.5,3.7,77.8,59.6,8.5,0.5,7.4,0.0,0.1,1.7,0.1,1.6
8600000US75246,75246,ZCTA5 75246,2499,47.4,43.9,0.0,0.8,2.7,52.6,20.3,28.7,0.2,1.4,0.0,0.0,2.0,0.0,2.0
8600000US75247,75247,ZCTA5 75247,538,0.0,0.0,0.0,0.0,0.0,100.0,41.3,44.8,0.0,0.0,0.0,0.0,13.9,0.0,13.9
8600000US75248,75248,ZCTA5 75248,34828,17.3,13.8,0.5,0.1,2.9,82.7,66.6,9.4,0.0,3.4,0.0,0.0,3.3,0.0,3.3
