Zip,Total-Population,Hispanic,White,Black,Native,Asian,Other,Total,Diversity Index,Year,City
78642,10416,11.5,85.7,0.4,0.1,0.2,2.1,100.0,0.251864,2016,Liberty Hill
78644,18558,51.4,40.9,6.5,0.1,0.2,0.8,99.89999999999999,0.5642290000000001,2016,Lockhart
78645,10290,15.2,80.1,1.9,0.3,0.8,1.7,100.0,0.3345720000000002,2016,Lago Vista
78648,7746,38.1,54.0,7.5,0.1,0.1,0.2,99.99999999999999,0.557608,2016,Luling
78650,1729,43.4,56.0,0.4,0.0,0.0,0.2,100.00000000000001,0.4980239999999999,2016,Mc Dade
78652,4919,36.6,60.6,1.2,0.0,1.5,0.0,99.9,0.49843899999999997,2016,San Leanna
78653,19328,47.3,25.3,23.7,0.0,1.0,2.6,99.89999999999999,0.655317,2016,Manor
78655,3431,66.1,30.4,3.1,0.0,0.0,0.3,99.89999999999999,0.469693,2016,Martindale
78656,2455,75.1,24.9,0.0,0.0,0.0,0.0,100.0,0.37399800000000016,2016,Maxwell
78659,3093,12.9,81.5,4.6,1.0,0.0,0.0,100.0,0.31691800000000003,2016,Paige
78660,81698,30.2,43.0,15.2,0.3,9.7,1.6,100.0,0.6911180000000001,2016,Pflugerville
78661,530,49.2,41.7,9.1,0.0,0.0,0.0,100.0,0.5757659999999999,2016,Prairie Lea
78662,2419,9.4,88.5,0.6,0.0,1.2,0.4,100.10000000000001,0.2077429999999999,2016,Red Rock
78664,60884,36.3,44.6,11.8,0.1,4.5,2.7,100.0,0.652636,2016,Round Rock
78665,43715,24.6,52.1,12.0,0.1,8.4,2.8,100.0,0.645802,2016,Round Rock
78666,75968,44.2,47.3,4.8,0.3,1.5,1.9,100.0,0.5780080000000001,2016,San Marcos
78669,10734,9.1,87.6,1.0,0.0,1.5,0.7,99.89999999999999,0.2239690000000002,2016,Spicewood
78676,13202,9.2,87.1,0.4,0.4,1.0,1.9,100.00000000000001,0.232402,2016,Wimberley
78681,56086,20.9,62.7,5.3,0.1,8.0,2.9000000000000004,99.89999999999999,0.553139,2016,Round Rock
78701,7401,13.4,72.1,3.1,0.2,8.4,2.8,100.0,0.4533980000000001,2016,Austin
78702,22617,50.6,33.0,12.7,0.0,1.8,1.9,100.0,0.61825,2016,Austin
78703,20815,8.6,81.5,1.2,0.1,7.1,1.5,99.99999999999999,0.32296800000000003,2016,Austin
78704,46474,26.8,65.8,2.6,0.1,2.7,2.1,100.09999999999998,0.49336500000000005,2016,Austin
78705,32414,17.8,58.9,6.1,0.2,13.8,3.1,99.89999999999999,0.597665,2016,Austin
78712,848,22.3,51.3,16.0,0.0,4.7,5.7,100.0,0.6560440000000001,2016,Austin
78717,27101,13.9,59.0,2.7,0.5,21.400000000000002,2.5,100.00000000000001,0.585404,2016,Austin
78719,1762,80.3,19.2,0.0,0.0,0.0,0.5,100.0,0.3183020000000001,2016,Austin
78721,12153,47.7,19.6,29.1,0.2,1.4,2.1,100.10000000000001,0.648733,2016,Austin
78722,7292,14.3,64.8,13.2,0.0,3.1,4.5,99.89999999999999,0.539237,2016,Austin
78723,32496,42.4,35.6,18.7,0.2,1.7,1.4000000000000001,100.00000000000001,0.65803,2016,Austin
78724,24558,65.9,10.2,21.5,0.0,0.2,2.1,99.9,0.5086449999999999,2016,Austin
78725,7931,51.4,21.0,24.9,0.0,0.8,1.9,100.00000000000001,0.629278,2016,Austin
78726,13925,14.4,60.8,6.2,0.0,16.6,2.1,100.1,0.5777589999999999,2016,Austin
78727,29085,17.8,54.0,6.5,0.5,17.6,3.7,100.10000000000001,0.6401209999999999,2016,Austin
78728,21858,24.2,46.9,18.2,0.2,6.8,3.8000000000000003,100.1,0.6822790000000001,2016,Austin
78729,30151,23.3,58.2,6.2,0.2,8.0,4.0,99.9,0.5951389999999999,2016,Austin
78730,9038,11.4,80.9,0.2,0.0,5.3,2.2,100.00000000000001,0.3292259999999999,2016,Austin
78731,27401,9.9,77.6,2.9,0.1,7.0,2.5,100.0,0.3816560000000001,2016,Austin
78732,16851,13.2,73.7,0.9,0.1,9.3,2.7,99.9,0.42994699999999997,2016,Austin
78733,8886,8.5,74.4,0.2,0.1,14.299999999999999,2.5,100.0,0.41815999999999975,2016,Austin
78734,18997,19.5,74.6,0.9,0.3,2.9,1.8,100.0,0.404204,2016,Lakeway
78735,16948,17.4,71.5,2.3,0.1,7.2,1.5,100.0,0.4525600000000001,2016,Austin
78736,7951,15.2,75.6,0.6,0.2,5.8,2.6,99.99999999999999,0.4012800000000001,2016,Austin
78737,14731,13.6,80.7,1.4,0.0,2.9,1.5,100.10000000000001,0.32899299999999987,2016,Austin
78738,14970,10.1,77.8,1.4,0.0,8.6,2.1,99.99999999999999,0.376482,2016,Bee Cave
78739,19564,14.0,71.8,1.7,0.3,9.5,2.7,100.0,0.454824,2016,Austin
78741,51981,55.8,27.0,10.0,0.1,4.699999999999999,2.5,100.1,0.6029010000000001,2016,Austin
78742,714,49.7,37.7,10.6,0.0,0.0,2.0,100.0,0.5992259999999999,2016,Austin
78744,47211,75.1,16.0,7.0,0.1,0.6,1.1,99.89999999999998,0.40534100000000006,2016,Austin
78745,61317,41.0,49.7,4.8,0.2,2.3,1.9,99.9,0.581693,2016,Austin
78746,27971,11.2,77.7,0.6,0.1,8.0,2.5,100.1,0.3766649999999999,2016,Austin
78747,19876,57.7,29.9,6.4,0.2,2.4,3.4,100.00000000000001,0.5718379999999998,2016,Austin
78748,47966,34.1,52.9,4.9,0.3,4.8,2.9,99.9,0.598323,2016,Austin
78749,36478,20.7,64.5,3.2,0.2,8.7,2.6,99.9,0.5318529999999999,2016,Austin
78750,29991,13.9,65.3,2.1,0.3,14.7,3.7,100.0,0.530842,2016,Austin
78751,14648,17.2,70.5,2.3,0.5,6.4,3.3,100.2,0.46765200000000007,2016,Austin
78752,19902,59.0,27.7,10.6,0.2,1.3,1.2000000000000002,100.0,0.5636180000000001,2016,Austin
78753,56131,60.3,20.5,11.2,0.1,6.1,1.7000000000000002,99.89999999999999,0.5778110000000001,2016,Austin
78754,21764,39.2,25.5,17.4,0.0,14.2,3.7,100.0,0.729502,2016,Austin
78756,8798,13.3,74.5,3.5,0.0,5.7,3.0,100.0,0.42191200000000006,2016,Austin
78757,23611,20.6,72.5,1.6,0.0,3.6,1.8,100.09999999999998,0.4300630000000001,2016,Austin
78758,46506,47.9,35.1,8.5,0.2,5.9,2.3000000000000003,99.9,0.636119,2016,Austin
78759,41415,12.8,69.4,3.6,0.1,11.3,2.8000000000000003,99.99999999999999,0.48712999999999995,2016,Austin
78953,650,7.1,92.9,0.0,0.0,0.0,0.0,100.0,0.13191799999999998,2016,Rosanky
78957,9146,12.9,73.4,9.9,0.5,0.6,2.7,100.00000000000001,0.43401199999999984,2016,Smithville
