Zip,Total-Population,Hispanic,White,Black,Native,Asian,Other,Total,Diversity Index,Year,City
78748,41710,33.5,57.3,4.1,0.1,3.5,1.5,99.99999999999999,0.5563140000000002,2013,Austin
78749,34392,21.6,65.7,3.4,0.5,6.9,2.0,100.10000000000002,0.515353,2013,Austin
78750,27012,14.3,68.5,3.4,0.0,11.6,2.2,100.0,0.49522999999999995,2013,Austin
78751,14045,13.8,74.3,1.4,0.0,5.7,4.8999999999999995,100.10000000000001,0.423061,2013,Austin
78752,18381,59.0,25.0,12.0,0.1,2.7,1.2,100.0,0.5741260000000001,2013,Austin
78753,52674,59.1,21.0,12.2,0.2,6.1,1.4000000000000001,100.0,0.5878140000000001,2013,Austin
78754,15109,31.8,29.7,18.4,0.1,16.9,3.1,100.0,0.7472880000000001,2013,Austin
78756,8125,9.1,80.2,4.3,0.0,4.5,1.8,99.89999999999999,0.3443169999999999,2013,Austin
78757,22655,22.2,71.9,2.1,0.2,2.4,1.1,99.9,0.4326129999999998,2013,Austin
78758,45623,48.4,31.9,10.6,0.2,7.199999999999999,1.7000000000000002,100.0,0.64727,2013,Austin
78759,39895,11.8,70.9,2.7,0.1,11.5,3.0,100.0,0.46853999999999973,2013,Austin
78953,804,31.7,68.3,0.0,0.0,0.0,0.0,100.0,0.433022,2013,Rosanky
78957,8502,17.9,68.6,10.3,1.3,0.8,1.1,99.99999999999999,0.48640000000000017,2013,Smithville
