Zip,Total-Population,Hispanic,White,Black,Native,Asian,Other,Total,Diversity Index,Year,City
78642,11087,10.6,86.0,0.4,0.0,0.3,2.5999999999999996,99.89999999999999,0.248463,2017,Liberty Hill
78644,18287,51.2,40.8,4.9,0.2,2.1,0.8,100.0,0.5684819999999999,2017,Lockhart
78645,10705,11.2,83.9,2.0,0.4,0.8,1.7,100.00000000000001,0.28276599999999996,2017,Lago Vista
78648,7791,42.8,49.6,6.7,0.2,0.5,0.3,100.10000000000001,0.566273,2017,Luling
78650,1663,40.9,57.5,0.3,0.0,0.1,1.3,100.1,0.5019150000000001,2017,Mc Dade
78652,4965,37.1,59.4,2.9,0.0,0.6,0.0,100.0,0.508646,2017,San Leanna
78653,20822,46.9,24.8,23.4,0.0,1.6,3.4,100.1,0.6623670000000002,2017,Manor
78655,3415,69.4,27.1,3.2,0.0,0.0,0.3,100.0,0.4438899999999999,2017,Martindale
78656,2513,69.0,31.0,0.0,0.0,0.0,0.0,100.0,0.42780000000000007,2017,Maxwell
78659,3136,14.4,79.0,3.9,1.0,0.3,1.5,100.10000000000001,0.3533089999999999,2017,Paige
78660,85450,32.0,42.4,14.5,0.2,9.2,1.7,100.00000000000001,0.688042,2017,Pflugerville
78661,416,43.0,50.0,7.0,0.0,0.0,0.0,100.0,0.5602,2017,Prairie Lea
78662,2485,11.0,87.6,0.4,0.0,0.7,0.3,100.0,0.22045000000000015,2017,Red Rock
78664,61361,33.5,46.0,11.9,0.0,5.5,3.0,99.9,0.6580889999999999,2017,Round Rock
78665,46109,26.9,50.7,10.7,0.1,8.1,3.4,99.89999999999999,0.6514230000000001,2017,Round Rock
78666,77355,43.6,47.7,5.2,0.1,1.5,1.8,99.9,0.579121,2017,San Marcos
78669,11375,8.2,87.0,1.0,0.0,3.0,0.8,100.0,0.23531199999999997,2017,Spicewood
78676,13231,8.6,89.1,0.2,0.2,0.8,0.8999999999999999,99.8,0.19857000000000025,2017,Wimberley
78681,57234,22.7,60.1,4.8,0.2,9.0,3.3000000000000003,100.1,0.575773,2017,Round Rock
78701,7875,15.8,71.8,4.2,0.3,6.6,1.2000000000000002,99.89999999999999,0.45323899999999995,2017,Austin
78702,22876,47.0,36.4,12.5,0.0,1.9,2.2,100.00000000000001,0.630134,2017,Austin
78703,20788,6.7,83.7,0.6,0.1,8.0,1.1,100.19999999999999,0.28838399999999986,2017,Austin
78704,47158,26.1,65.5,3.0,0.3,3.0,2.1,99.99999999999999,0.5006039999999999,2017,Austin
78705,33075,17.1,57.8,6.8,0.3,14.8,3.1999999999999997,100.0,0.609114,2017,Austin
78712,845,21.9,52.3,18.5,0.0,2.1,5.2,99.99999999999999,0.64114,2017,Austin
78717,27764,13.8,54.6,3.7,0.4,24.599999999999998,2.9,100.00000000000001,0.6200979999999999,2017,Austin
78719,2007,82.8,11.9,3.3,0.0,0.0,2.1,100.1,0.298725,2017,Austin
78721,12447,47.6,20.6,29.2,0.1,1.5,1.1,100.1,0.6453770000000001,2017,Austin
78722,7254,13.4,67.6,11.6,0.0,3.0,4.4,100.0,0.5087760000000001,2017,Austin
78723,33170,41.3,36.3,18.3,0.1,2.1,1.9,99.99999999999999,0.66337,2017,Austin
78724,24833,66.1,10.5,20.7,0.1,0.3,2.4000000000000004,100.1,0.5086190000000002,2017,Austin
78725,7517,50.0,21.7,24.4,0.0,1.2,2.9,100.2,0.64239,2017,Austin
78726,14610,14.1,58.7,6.4,0.0,17.9,3.0,100.1,0.598513,2017,Austin
78727,28999,18.2,54.0,6.3,0.5,17.3,3.7,100.0,0.639984,2017,Austin
78728,21245,28.8,41.2,17.9,0.3,8.3,3.5,100.0,0.707148,2017,Austin
78729,29434,22.6,59.1,5.2,0.3,9.1,3.5999999999999996,99.89999999999999,0.587353,2017,Austin
78730,8933,12.6,77.4,0.9,0.0,4.6,4.5,100.0,0.3808259999999999,2017,Austin
78731,27447,10.1,76.0,2.6,0.3,8.1,3.0,100.09999999999998,0.4040529999999999,2017,Austin
78732,17762,11.0,75.4,0.7,0.0,11.6,1.4,100.10000000000001,0.405683,2017,Austin
78733,8754,8.5,75.7,0.2,0.1,12.299999999999999,3.2,100.0,0.4035679999999999,2017,Austin
78734,18722,15.7,77.9,1.3,0.2,2.5,2.4,100.00000000000001,0.3671359999999999,2017,Lakeway
78735,17919,18.8,69.8,2.1,0.1,7.8,1.5,100.09999999999998,0.47070100000000004,2017,Austin
78736,8199,15.0,77.6,0.5,0.2,4.199999999999999,2.7,100.2,0.3728020000000002,2017,Austin
78737,15879,14.2,78.1,1.5,0.0,3.0,3.1,99.89999999999999,0.36778900000000014,2017,Austin
78738,15746,9.9,77.7,1.3,0.0,9.1,1.9000000000000001,99.9,0.37765899999999997,2017,Bee Cave
78739,20191,14.5,70.9,1.9,0.0,9.9,2.8000000000000003,100.00000000000001,0.4653479999999999,2017,Austin
78741,52307,54.5,27.1,11.3,0.1,4.3999999999999995,2.7,100.1,0.6140990000000001,2017,Austin
78742,517,43.9,37.3,16.8,0.0,0.0,1.9,99.89999999999999,0.6395649999999999,2017,Austin
78744,48432,75.6,15.9,6.6,0.1,0.9,0.8999999999999999,100.0,0.39866400000000013,2017,Austin
78745,62220,40.3,50.4,4.6,0.1,2.6,2.0,99.99999999999997,0.580382,2017,Austin
78746,28268,12.6,76.3,0.7,0.1,8.0,2.5,100.19999999999999,0.39488,2017,Austin
78747,20954,59.6,29.2,5.9,0.2,2.2,3.0,100.10000000000001,0.554651,2017,Austin
78748,49142,35.5,51.3,5.9,0.3,4.6,2.4,100.0,0.604624,2017,Austin
78749,37453,19.5,64.6,3.1,0.1,9.5,3.2,99.99999999999999,0.5336480000000001,2017,Austin
78750,30758,13.5,61.7,3.8,0.4,16.4,4.3,100.10000000000001,0.570881,2017,Austin
78751,14949,17.5,70.4,2.3,0.5,6.699999999999999,2.5,99.9,0.4680909999999999,2017,Austin
78752,20302,58.8,29.6,8.4,0.2,1.7,1.3,100.00000000000001,0.5591220000000001,2017,Austin
78753,58693,61.3,20.0,11.0,0.3,6.0,1.4,100.0,0.5683260000000001,2017,Austin
78754,23858,40.9,26.4,17.3,0.0,12.0,3.3,99.89999999999999,0.717605,2017,Austin
78756,8377,12.6,74.9,3.9,0.0,5.1,3.5,100.0,0.4177759999999998,2017,Austin
78757,24059,22.5,70.5,1.3,0.0,3.2,2.5,100.0,0.45053200000000004,2017,Austin
78758,46618,46.6,37.2,7.7,0.2,6.0,2.4,100.10000000000002,0.6343509999999999,2017,Austin
78759,41847,13.6,69.0,3.6,0.1,10.7,3.2,100.19999999999999,0.4916340000000001,2017,Austin
78953,874,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2017,Rosanky
78957,9310,10.8,72.2,12.6,0.9,1.3,2.1,99.89999999999999,0.450485,2017,Smithville
